file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;z3_rect_res;z3_rect_time;z3_core;z3_core_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LAT/LAT253-1.p;255;30.008902092;255;30.007181393;255;30.010987927;255;30.011946263;255;30.003194000;255;30.103772058
./TPTP-v8.2.0/Problems/LAT/LAT393-1.p;255;30.007172087;255;30.007783038;255;30.016669472;255;30.011365893;255;30.003572519;255;30.014790209
./TPTP-v8.2.0/Problems/LAT/LAT138-1.p;255;30.008018478;255;30.008329769;255;30.011904765;255;30.008659077;255;30.003284963;255;30.136055687
./TPTP-v8.2.0/Problems/LAT/LAT195-1.p;255;30.009160469;255;30.008221514;255;30.013457679;255;30.014439334;255;30.003479917;255;30.116115225
./TPTP-v8.2.0/Problems/LAT/LAT401-1.p;255;30.008726288;255;30.007102343;255;30.016575562;255;30.017335440;255;30.003588150;255;30.129274008
./TPTP-v8.2.0/Problems/LAT/LAT144-1.p;255;30.008790543;255;30.006630381;255;30.011002602;255;30.008799825;255;30.003994609;255;30.102879066
./TPTP-v8.2.0/Problems/LAT/LAT268-10.p;255;30.009766019;255;30.007455644;255;30.016628076;255;30.018210749;255;30.003876783;255;30.011317514
./TPTP-v8.2.0/Problems/LAT/LAT400-2.p;255;30.008952776;255;30.006884447;255;30.014460953;255;30.015283774;255;30.003078659;255;30.113714380
./TPTP-v8.2.0/Problems/LAT/LAT083-1.p;255;30.007594460;255;30.008274374;255;30.014337995;255;30.011835730;255;30.003718726;255;30.014008580
./TPTP-v8.2.0/Problems/LAT/LAT394-1.p;255;30.007720883;255;30.008856051;255;30.016845518;255;30.011786677;255;30.003381845;255;30.017473640
./TPTP-v8.2.0/Problems/LAT/LAT095-1.p;255;30.009453095;255;30.007189751;255;30.024998929;255;30.009659567;255;30.003317035;255;30.016187545
./TPTP-v8.2.0/Problems/LAT/LAT092-1.p;255;30.007529550;255;30.011752838;255;30.017654445;255;30.012713307;255;30.002889314;255;30.034923311
./TPTP-v8.2.0/Problems/LAT/LAT029-1.p;255;30.007397671;255;30.006639942;255;30.017277147;255;30.012314559;255;30.003478004;255;30.150634837
./TPTP-v8.2.0/Problems/LAT/LAT005-2.p;255;30.008544712;255;30.006120225;255;30.014555106;255;30.011620179;255;30.003873085;255;30.061906788
./TPTP-v8.2.0/Problems/LAT/LAT176-1.p;255;30.007837371;255;30.006960299;255;30.012646728;255;30.010301028;255;30.003053331;255;30.154158647
./TPTP-v8.2.0/Problems/LAT/LAT171-1.p;255;30.008781012;255;30.020739528;255;30.012062062;255;30.008381083;255;30.002945227;255;30.177289240
./TPTP-v8.2.0/Problems/LAT/LAT020-1.p;255;30.007746003;255;30.006665055;255;30.014283442;255;30.010598433;255;30.003978563;255;30.134604555
./TPTP-v8.2.0/Problems/LAT/LAT178-1.p;255;30.009185465;255;30.007400848;255;30.016299962;255;30.013948221;255;30.003706334;255;30.146624613
./TPTP-v8.2.0/Problems/LAT/LAT241-10.p;255;30.009246307;255;30.009146188;255;30.015705863;255;30.014158615;255;30.003639543;255;30.161575218
./TPTP-v8.2.0/Problems/LAT/LAT223-10.p;255;30.008571051;255;30.008311887;255;30.013982046;255;30.011627704;255;30.003215982;255;30.182431586
./TPTP-v8.2.0/Problems/LAT/LAT031-1.p;255;30.007517871;255;30.009146874;255;30.014382621;255;30.013323239;255;30.004352739;255;30.147394133
./TPTP-v8.2.0/Problems/LAT/LAT272-2.p;0;.041212908;0;.031968219;0;.051361243;0;.044988278;0;.006435757;0;.029443226
./TPTP-v8.2.0/Problems/LAT/LAT214-1.p;255;30.007271808;255;30.006795567;255;30.014739614;255;30.014900387;255;30.003007983;255;30.180269621
./TPTP-v8.2.0/Problems/LAT/LAT213-1.p;255;30.007642909;255;30.007506458;255;30.013037985;255;30.014112664;255;30.003941781;255;30.190539359
./TPTP-v8.2.0/Problems/LAT/LAT205-1.p;255;30.008177173;255;30.008971021;255;30.013024142;255;30.012836125;255;30.003108835;255;30.185137461
./TPTP-v8.2.0/Problems/LAT/LAT206-10.p;255;30.009022947;255;30.010435303;255;30.015753312;255;30.015003437;255;30.003323839;255;30.172978526
./TPTP-v8.2.0/Problems/LAT/LAT169-1.p;255;30.007773568;255;30.008760443;255;30.013523685;255;30.011615208;255;30.003529685;255;30.172115960
./TPTP-v8.2.0/Problems/LAT/LAT202-1.p;255;30.008566892;255;30.007177336;255;30.012384901;255;30.014397700;255;30.003794143;255;30.182789911
./TPTP-v8.2.0/Problems/LAT/LAT005-3.p;255;30.008539905;255;30.006993683;255;30.017340771;255;30.013068683;255;30.003421955;255;30.216938687
./TPTP-v8.2.0/Problems/LAT/LAT044-1.p;255;30.007921731;255;30.007508283;255;30.012299317;255;30.010352219;255;30.004189134;255;30.183189021
./TPTP-v8.2.0/Problems/LAT/LAT183-10.p;255;30.009615232;255;30.010290566;255;30.014116901;255;30.013578353;255;30.003207664;255;30.184893021
./TPTP-v8.2.0/Problems/LAT/LAT036-1.p;255;30.008161062;255;30.009922979;255;30.017209104;255;30.008881758;255;30.002796455;255;30.214265997
./TPTP-v8.2.0/Problems/LAT/LAT167-1.p;255;30.008361945;255;30.008149163;255;30.014750710;255;30.008977420;255;30.002936938;255;30.203608786
./TPTP-v8.2.0/Problems/LAT/LAT043-1.p;255;30.009987442;255;30.008185793;255;30.014679387;255;30.010290536;255;30.003185794;255;30.185689333
./TPTP-v8.2.0/Problems/LAT/LAT160-1.p;255;30.009714110;255;30.007323012;255;30.015395454;255;30.008680976;255;30.003342345;255;30.173579298
./TPTP-v8.2.0/Problems/LAT/LAT038-1.p;255;30.009748954;255;30.007611834;255;30.019950840;255;30.014358234;255;30.003364527;255;30.192546681
./TPTP-v8.2.0/Problems/LAT/LAT027-1.p;255;30.006503464;255;30.008785556;255;30.012515168;255;30.012408054;255;30.003617961;255;30.250939554
./TPTP-v8.2.0/Problems/LAT/LAT155-1.p;255;30.007809343;255;30.007618381;255;30.012316014;255;30.009172952;255;30.003637896;255;30.120963141
./TPTP-v8.2.0/Problems/LAT/LAT242-1.p;255;30.009929955;255;30.007553900;255;30.011596413;255;30.011626955;255;30.003024929;255;30.104147205
./TPTP-v8.2.0/Problems/LAT/LAT400-3.p;255;30.011677520;255;30.008200330;255;30.017555759;255;30.013296512;255;30.003811019;255;30.310678604
./TPTP-v8.2.0/Problems/LAT/LAT268-1.p;255;30.054664970;255;30.007395747;255;30.058921665;255;30.007359335;255;30.003599900;255;30.280965106
./TPTP-v8.2.0/Problems/LAT/LAT264-2.p;0;.026564232;0;.029380124;0;.037799729;0;.039233870;0;.004204182;0;.024324117
./TPTP-v8.2.0/Problems/LAT/LAT277-1.p;255;30.142664905;255;30.007195243;255;30.063009469;255;30.007869003;255;30.004465981;255;30.248354745
./TPTP-v8.2.0/Problems/LAT/LAT184-1.p;255;30.008448504;255;30.007305118;255;30.010586770;255;30.014275870;255;30.003501062;255;30.091227159
./TPTP-v8.2.0/Problems/LAT/LAT152-1.p;255;30.006891246;255;30.008222785;255;30.011213980;255;30.010059587;255;30.004026956;255;30.108613987
./TPTP-v8.2.0/Problems/LAT/LAT245-1.p;255;30.009513828;255;30.006943116;255;30.011373447;255;30.011733191;255;30.003925800;255;30.097219185
./TPTP-v8.2.0/Problems/LAT/LAT275-2.p;0;.959485906;0;1.088106610;0;3.089098397;0;5.749812304;0;.004720477;0;.029014042
./TPTP-v8.2.0/Problems/LAT/LAT183-1.p;255;30.008719633;255;30.008256713;255;30.013900717;255;30.013492744;255;30.004153759;255;30.091125570
./TPTP-v8.2.0/Problems/LAT/LAT076-1.p;255;30.007961346;255;30.008117441;255;30.009700509;255;30.009042842;255;30.004072585;255;30.011314335
./TPTP-v8.2.0/Problems/LAT/LAT280-2.p;0;.683445117;0;.436410350;0;1.342836270;0;1.999600689;0;.004695207;0;.029981469
./TPTP-v8.2.0/Problems/LAT/LAT239-1.p;255;30.008177218;255;30.007356528;255;30.010133647;255;30.014550875;255;30.004392657;255;30.104651709
./TPTP-v8.2.0/Problems/LAT/LAT278-2.p;0;17.869845279;255;30.006751138;255;30.010864007;255;30.018793098;0;.005533980;0;.028647178
./TPTP-v8.2.0/Problems/LAT/LAT004-1.p;255;30.007384326;255;30.005421641;255;30.015342161;255;30.009364116;255;30.004327466;255;30.110229494
./TPTP-v8.2.0/Problems/LAT/LAT078-1.p;255;30.007093443;255;30.008506967;255;30.011267193;255;30.011142994;255;30.003676657;255;30.014134100
./TPTP-v8.2.0/Problems/LAT/LAT237-1.p;255;30.007470757;255;30.007161056;255;30.012418831;255;30.011951356;255;30.004207304;255;30.101932458
./TPTP-v8.2.0/Problems/LAT/LAT265-1.p;0;5.830197198;255;30.006988824;0;4.493460713;255;30.006833696;0;.059063521;0;.060664938
./TPTP-v8.2.0/Problems/LAT/LAT035-1.p;255;30.006766045;255;30.006969293;255;30.010931430;255;30.010109819;0;.004521200;0;.076635946
./TPTP-v8.2.0/Problems/LAT/LAT230-1.p;255;30.007932730;255;30.012188789;255;30.012972970;255;30.011941129;255;30.003507975;255;30.143688904
./TPTP-v8.2.0/Problems/LAT/LAT263-2.p;255;30.008610573;255;30.008106600;255;30.014870066;255;30.014197169;0;.007165456;0;.027580421
./TPTP-v8.2.0/Problems/LAT/LAT003-1.p;255;30.008689320;255;30.005386182;255;30.014193859;255;30.010228326;255;30.003425262;255;30.101980127
./TPTP-v8.2.0/Problems/LAT/LAT032-1.p;255;30.008581353;255;30.007664506;255;30.011996856;255;30.012803153;255;30.004120046;255;30.094200018
./TPTP-v8.2.0/Problems/LAT/LAT201-1.p;255;30.009238213;255;30.006934806;255;30.014811295;255;30.013859135;255;30.003582993;255;30.102392919
./TPTP-v8.2.0/Problems/LAT/LAT273-1.p;255;30.100990436;255;30.008422174;255;30.068313248;255;30.007481525;0;.192374323;255;30.255704022
./TPTP-v8.2.0/Problems/LAT/LAT206-1.p;255;30.008600848;255;30.007858378;255;30.015140541;255;30.012705202;255;30.003788080;255;30.108546408
./TPTP-v8.2.0/Problems/LAT/LAT262-1.p;255;30.051697231;255;30.007281693;255;30.068707712;255;30.006847891;0;.303973087;255;30.245502597
./TPTP-v8.2.0/Problems/LAT/LAT096-1.p;255;30.006077989;255;30.006907262;255;30.009931517;255;30.011348060;255;30.004044346;255;30.015454133
./TPTP-v8.2.0/Problems/LAT/LAT208-1.p;255;30.007933972;255;30.007923161;255;30.011369219;255;30.012977257;255;30.003829958;255;30.125058613
./TPTP-v8.2.0/Problems/LAT/LAT075-1.p;255;30.007507939;255;30.007900139;255;30.009827094;255;30.009554259;255;30.003492490;255;30.012248102
./TPTP-v8.2.0/Problems/LAT/LAT164-1.p;255;30.009291438;255;30.008090513;255;30.012784996;255;30.008992489;255;30.003542928;255;30.100498428
./TPTP-v8.2.0/Problems/LAT/LAT091-1.p;255;30.007555286;255;30.007857644;255;30.014098322;255;30.014243098;255;30.003670530;255;30.082923554
./TPTP-v8.2.0/Problems/LAT/LAT163-1.p;255;30.007796836;255;30.006900309;255;30.010983517;255;30.009523866;255;30.003417425;255;30.131392112
./TPTP-v8.2.0/Problems/LAT/LAT072-1.p;255;30.009305000;255;30.008898227;255;30.010449891;255;30.008949611;255;30.003072617;255;30.021882697
./TPTP-v8.2.0/Problems/LAT/LAT040-1.p;255;30.008278197;255;30.008418050;255;30.014183355;255;30.010126040;255;30.004231795;255;30.096758320
./TPTP-v8.2.0/Problems/LAT/LAT151-1.p;255;30.007771681;255;30.009420697;255;30.012361620;255;30.009559212;255;30.003672288;255;30.127304831
./TPTP-v8.2.0/Problems/LAT/LAT009-1.p;255;30.009938964;255;30.007423670;255;30.012855986;255;30.012619960;255;30.003701499;255;30.142177196
./TPTP-v8.2.0/Problems/LAT/LAT246-1.p;255;30.008548399;255;30.007223800;255;30.014402207;255;30.013052279;255;30.003541701;255;30.103444097
./TPTP-v8.2.0/Problems/LAT/LAT180-1.p;255;30.007773628;255;30.007214332;255;30.013015208;255;30.013634608;255;30.003040579;255;30.150446730
./TPTP-v8.2.0/Problems/LAT/LAT005-6.p;255;30.009002752;255;30.006351655;255;30.013700467;255;30.013964036;255;30.003803411;255;30.085730302
./TPTP-v8.2.0/Problems/LAT/LAT156-1.p;255;30.008594980;255;30.008346733;255;30.011939297;255;30.010771866;255;30.003128052;255;30.126591321
./TPTP-v8.2.0/Problems/LAT/LAT007-1.p;255;30.007613556;255;30.007668827;255;30.015433311;255;30.009014549;255;30.004172126;255;30.055119963
./TPTP-v8.2.0/Problems/LAT/LAT241-1.p;255;30.010208768;255;30.007998383;255;30.014497750;255;30.012926507;255;30.004207442;255;30.125979212
./TPTP-v8.2.0/Problems/LAT/LAT233-1.p;255;30.008558308;255;30.007053993;255;30.014178269;255;30.012983987;255;30.003760298;255;30.108537713
./TPTP-v8.2.0/Problems/LAT/LAT187-1.p;255;30.009311141;255;30.009008623;255;30.013396699;255;30.016309815;255;30.004139050;255;30.165466330
./TPTP-v8.2.0/Problems/LAT/LAT158-1.p;255;30.008796713;255;30.007462865;255;30.012477660;255;30.009430495;255;30.003626564;255;30.165328225
./TPTP-v8.2.0/Problems/LAT/LAT248-1.p;255;30.008619365;255;30.008093159;255;30.010956572;255;30.012311883;255;30.003051284;255;30.128309354
./TPTP-v8.2.0/Problems/LAT/LAT234-1.p;255;30.009327463;255;30.007525782;255;30.010146038;255;30.012553460;255;30.003481695;255;30.137686812
./TPTP-v8.2.0/Problems/LAT/LAT225-1.p;255;30.009010824;255;30.007331265;255;30.011921518;255;30.012452766;255;30.003241978;255;30.149681433
./TPTP-v8.2.0/Problems/LAT/LAT250-1.p;255;30.008336150;255;30.006839007;255;30.016089904;255;30.013531532;255;30.003598164;255;30.113154286
./TPTP-v8.2.0/Problems/LAT/LAT274-1.p;255;30.107340642;255;30.007876840;255;30.078316597;255;30.006858447;255;30.003637010;255;30.312703148
./TPTP-v8.2.0/Problems/LAT/LAT273-2.p;0;.061302081;0;.032314012;0;.129336463;0;.049602957;0;.005345103;0;.031839549
