file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LAT/LAT231-1.p;255;30.008289227;255;30.006913279;255;30.003425308;255;30.226911770
./TPTP-v8.2.0/Problems/LAT/LAT194-1.p;255;30.007605619;255;30.006832846;255;30.003292065;255;30.263471806
./TPTP-v8.2.0/Problems/LAT/LAT139-1.p;255;30.007541787;255;30.007442262;255;30.002928106;255;30.270496534
./TPTP-v8.2.0/Problems/LAT/LAT255-1.p;255;30.007181199;255;30.006176480;255;30.003262875;255;30.258686705
./TPTP-v8.2.0/Problems/LAT/LAT153-1.p;255;30.007580139;255;30.006698583;255;30.003688086;255;30.208323790
./TPTP-v8.2.0/Problems/LAT/LAT066-1.p;255;30.007829225;255;30.007224746;255;30.003110860;255;30.258183283
./TPTP-v8.2.0/Problems/LAT/LAT182-1.p;255;30.008586325;255;30.006617981;255;30.003559953;255;30.198232464
./TPTP-v8.2.0/Problems/LAT/LAT220-1.p;255;30.007936048;255;30.006560510;255;30.004015143;255;30.257466944
./TPTP-v8.2.0/Problems/LAT/LAT186-10.p;255;30.008976493;255;30.007684868;255;30.004300251;255;30.257871235
./TPTP-v8.2.0/Problems/LAT/LAT166-1.p;255;30.006669147;255;30.006235932;255;30.002772453;255;30.177989082
./TPTP-v8.2.0/Problems/LAT/LAT026-1.p;255;30.008257025;255;30.009978545;255;30.004012103;255;30.312930988
./TPTP-v8.2.0/Problems/LAT/LAT045-1.p;255;30.008082582;255;30.007133434;255;30.003097491;255;30.237314564
./TPTP-v8.2.0/Problems/LAT/LAT154-1.p;255;30.007923878;255;30.008674653;255;30.003271116;255;30.245615014
./TPTP-v8.2.0/Problems/LAT/LAT243-1.p;255;30.006973054;255;30.005888563;255;30.002905477;255;30.245394629
./TPTP-v8.2.0/Problems/LAT/LAT028-1.p;255;30.006808709;255;30.006426456;255;30.003159902;255;30.315402651
./TPTP-v8.2.0/Problems/LAT/LAT065-10.p;255;30.007867496;255;30.008595551;255;30.003461810;255;30.256189923
./TPTP-v8.2.0/Problems/LAT/LAT222-10.p;255;30.007824455;255;30.008833337;255;30.003156673;255;30.248428416
./TPTP-v8.2.0/Problems/LAT/LAT002-1.p;255;30.007793764;255;30.007318879;255;30.003303735;255;30.290295766
./TPTP-v8.2.0/Problems/LAT/LAT269-1.p;255;30.039126876;255;30.008378065;255;30.003222774;255;30.359484038
./TPTP-v8.2.0/Problems/LAT/LAT227-1.p;255;30.006973353;255;30.007540914;255;30.003353167;255;30.356521362
./TPTP-v8.2.0/Problems/LAT/LAT229-1.p;255;30.008002509;255;30.007749969;255;30.002939936;255;30.387210470
./TPTP-v8.2.0/Problems/LAT/LAT276-1.p;255;30.052573057;255;30.007118965;255;30.004144328;255;30.326083823
./TPTP-v8.2.0/Problems/LAT/LAT269-2.p;255;30.009665231;255;30.007166269;0;.006652708;0;.030226606
./TPTP-v8.2.0/Problems/LAT/LAT039-2.p;0;.033684323;0;.029817645;0;.004142646;0;.028009200
./TPTP-v8.2.0/Problems/LAT/LAT271-2.p;0;.031560640;0;.029332473;0;.004310429;0;.026811178
./TPTP-v8.2.0/Problems/LAT/LAT168-1.p;255;30.006272415;255;30.006890347;255;30.003664383;255;30.237394874
./TPTP-v8.2.0/Problems/LAT/LAT203-1.p;255;30.007617884;255;30.006445939;255;30.003843001;255;30.084538845
./TPTP-v8.2.0/Problems/LAT/LAT278-1.p;255;30.073020798;255;30.006744907;0;.057572227;255;30.220665906
./TPTP-v8.2.0/Problems/LAT/LAT204-1.p;255;30.007636324;255;30.007514595;255;30.003815277;255;30.091323372
./TPTP-v8.2.0/Problems/LAT/LAT037-1.p;255;30.006481050;255;30.006201297;255;30.003573908;255;30.105685937
./TPTP-v8.2.0/Problems/LAT/LAT261-1.p;0;14.593296632;0;14.033546802;0;.055960708;0;.061606051
./TPTP-v8.2.0/Problems/LAT/LAT221-1.p;255;30.006741739;255;30.006154415;255;30.004187688;255;30.090432482
./TPTP-v8.2.0/Problems/LAT/LAT012-1.p;255;30.006688792;255;30.010543993;255;30.003673993;255;30.138192124
./TPTP-v8.2.0/Problems/LAT/LAT015-1.p;255;30.006654915;255;30.005787394;255;30.003694197;255;30.016956954
./TPTP-v8.2.0/Problems/LAT/LAT270-1.p;255;30.107323400;255;30.008221101;0;.050495070;0;.340595912
./TPTP-v8.2.0/Problems/LAT/LAT226-1.p;255;30.006744570;255;30.006210106;255;30.003455751;255;30.089415479
./TPTP-v8.2.0/Problems/LAT/LAT276-2.p;255;30.013663809;255;30.007264367;255;30.003351873;0;.030288457
./TPTP-v8.2.0/Problems/LAT/LAT279-1.p;255;30.136222423;255;30.007022881;0;.053993198;255;30.271260025
./TPTP-v8.2.0/Problems/LAT/LAT266-1.p;255;30.053865855;255;30.007163744;0;.364783055;255;30.259273713
./TPTP-v8.2.0/Problems/LAT/LAT278-2.p;0;18.639488312;255;30.007828688;0;.004776641;0;.029698613
./TPTP-v8.2.0/Problems/LAT/LAT192-1.p;255;30.008988787;255;30.007623363;255;30.003865914;255;30.110104420
./TPTP-v8.2.0/Problems/LAT/LAT254-1.p;255;30.007536520;255;30.008364312;255;30.003797363;255;30.121658733
./TPTP-v8.2.0/Problems/LAT/LAT228-1.p;255;30.008165797;255;30.007555611;255;30.003796552;255;30.105200237
./TPTP-v8.2.0/Problems/LAT/LAT084-1.p;255;30.007764096;255;30.008251280;255;30.003552767;255;30.014726783
./TPTP-v8.2.0/Problems/LAT/LAT143-1.p;255;30.007836768;255;30.007849789;255;30.003191307;255;30.131223816
./TPTP-v8.2.0/Problems/LAT/LAT393-1.p;255;30.009726257;255;30.008091256;255;30.003769693;255;30.016214411
./TPTP-v8.2.0/Problems/LAT/LAT253-1.p;255;30.007772807;255;30.006314710;255;30.003459435;255;30.105996917
./TPTP-v8.2.0/Problems/LAT/LAT138-1.p;255;30.008766691;255;30.008298361;255;30.003710740;255;30.119244023
./TPTP-v8.2.0/Problems/LAT/LAT401-1.p;255;30.009826998;255;30.006567346;255;30.003430774;255;30.134192262
./TPTP-v8.2.0/Problems/LAT/LAT144-1.p;255;30.009834698;255;30.007225954;255;30.003585037;255;30.096687831
./TPTP-v8.2.0/Problems/LAT/LAT268-10.p;255;30.010933348;255;30.005986764;255;30.003544156;255;30.011169884
./TPTP-v8.2.0/Problems/LAT/LAT195-1.p;255;30.008336271;255;30.007320986;255;30.003406153;255;30.127327808
./TPTP-v8.2.0/Problems/LAT/LAT400-2.p;255;30.009003548;255;30.006855254;255;30.003763523;255;30.110888691
./TPTP-v8.2.0/Problems/LAT/LAT083-1.p;255;30.008173938;255;30.008469126;255;30.003634400;255;30.013292758
./TPTP-v8.2.0/Problems/LAT/LAT394-1.p;255;30.008903036;255;30.007686776;255;30.003841645;255;30.014766955
./TPTP-v8.2.0/Problems/LAT/LAT171-1.p;255;30.008770302;255;30.008005994;255;30.003475105;255;30.139932678
./TPTP-v8.2.0/Problems/LAT/LAT272-2.p;0;.032556215;0;.030457432;0;.004678029;0;.028759739
./TPTP-v8.2.0/Problems/LAT/LAT095-1.p;255;30.009151074;255;30.006911558;255;30.002966853;255;30.011973565
./TPTP-v8.2.0/Problems/LAT/LAT029-1.p;255;30.008064125;255;30.006937967;255;30.003717182;255;30.147644294
./TPTP-v8.2.0/Problems/LAT/LAT092-1.p;255;30.009216345;255;30.008584900;255;30.004228776;255;30.027271982
./TPTP-v8.2.0/Problems/LAT/LAT005-2.p;255;30.008410825;255;30.006943819;255;30.003491526;255;30.067880033
./TPTP-v8.2.0/Problems/LAT/LAT178-1.p;255;30.008532267;255;30.007566183;255;30.003055405;255;30.135002294
./TPTP-v8.2.0/Problems/LAT/LAT005-3.p;255;30.008925798;255;30.006306651;255;30.003677520;255;30.143045058
./TPTP-v8.2.0/Problems/LAT/LAT176-1.p;255;30.007810649;255;30.007984064;255;30.003583458;255;30.176774713
./TPTP-v8.2.0/Problems/LAT/LAT020-1.p;255;30.007434889;255;30.006910187;255;30.004299266;255;30.165390945
./TPTP-v8.2.0/Problems/LAT/LAT223-10.p;255;30.010634100;255;30.007253366;255;30.003771233;255;30.184375735
./TPTP-v8.2.0/Problems/LAT/LAT241-10.p;255;30.011420380;255;30.008957959;255;30.003253170;255;30.186010378
./TPTP-v8.2.0/Problems/LAT/LAT036-1.p;255;30.008551468;255;30.007373239;255;30.002899611;255;30.181843522
./TPTP-v8.2.0/Problems/LAT/LAT205-1.p;255;30.008931308;255;30.007679366;255;30.002940942;255;30.186317035
./TPTP-v8.2.0/Problems/LAT/LAT031-1.p;255;30.008447786;255;30.007941464;255;30.003573629;255;30.177003920
./TPTP-v8.2.0/Problems/LAT/LAT167-1.p;255;30.007762048;255;30.006810685;255;30.003574809;255;30.163386684
./TPTP-v8.2.0/Problems/LAT/LAT213-1.p;255;30.009090641;255;30.008438126;255;30.003626119;255;30.202961258
./TPTP-v8.2.0/Problems/LAT/LAT214-1.p;255;30.007925612;255;30.008003635;255;30.003910097;255;30.203890421
./TPTP-v8.2.0/Problems/LAT/LAT043-1.p;255;30.008978689;255;30.007396330;255;30.003824795;255;30.159604168
./TPTP-v8.2.0/Problems/LAT/LAT169-1.p;255;30.008748263;255;30.009553024;255;30.003200199;255;30.189445715
./TPTP-v8.2.0/Problems/LAT/LAT206-10.p;255;30.008142157;255;30.009858712;255;30.003756223;255;30.200666650
./TPTP-v8.2.0/Problems/LAT/LAT202-1.p;255;30.010591900;255;30.007112583;255;30.003325152;255;30.191655731
./TPTP-v8.2.0/Problems/LAT/LAT155-1.p;255;30.010550509;255;30.008278833;255;30.003568069;255;30.120600730
./TPTP-v8.2.0/Problems/LAT/LAT044-1.p;255;30.008851726;255;30.009820501;255;30.003504828;255;30.199431628
./TPTP-v8.2.0/Problems/LAT/LAT160-1.p;255;30.007673016;255;30.005800069;255;30.003704712;255;30.192654156
./TPTP-v8.2.0/Problems/LAT/LAT183-10.p;255;30.008733103;255;30.009707258;255;30.003049036;255;30.228497755
./TPTP-v8.2.0/Problems/LAT/LAT038-1.p;255;30.009710908;255;30.008720434;255;30.003290101;255;30.209346989
./TPTP-v8.2.0/Problems/LAT/LAT027-1.p;255;30.009385268;255;30.008938839;255;30.002737227;255;30.268072918
./TPTP-v8.2.0/Problems/LAT/LAT242-1.p;255;30.009296589;255;30.008156490;255;30.003821136;255;30.109687234
./TPTP-v8.2.0/Problems/LAT/LAT184-1.p;255;30.007054172;255;30.006662292;255;30.004365790;255;30.127029494
./TPTP-v8.2.0/Problems/LAT/LAT264-2.p;0;.027995330;0;.028889263;0;.004911255;0;.025922967
./TPTP-v8.2.0/Problems/LAT/LAT400-3.p;255;30.010060507;255;30.008848237;255;30.003472687;255;30.307422507
./TPTP-v8.2.0/Problems/LAT/LAT268-1.p;255;30.116766149;255;30.007818061;255;30.003960029;255;30.303777514
./TPTP-v8.2.0/Problems/LAT/LAT277-1.p;255;30.090630618;255;30.007116134;255;30.003970129;255;30.290198020
./TPTP-v8.2.0/Problems/LAT/LAT152-1.p;255;30.007412352;255;30.007875005;255;30.003446877;255;30.111241795
./TPTP-v8.2.0/Problems/LAT/LAT245-1.p;255;30.007993721;255;30.006352341;255;30.003719689;255;30.097134700
./TPTP-v8.2.0/Problems/LAT/LAT183-1.p;255;30.009953641;255;30.007993471;255;30.004082797;255;30.090738546
./TPTP-v8.2.0/Problems/LAT/LAT275-2.p;0;1.602394053;0;.900268759;0;.004517144;0;.028248246
./TPTP-v8.2.0/Problems/LAT/LAT280-2.p;0;.398561487;0;.410633564;0;.004401591;0;.026247216
./TPTP-v8.2.0/Problems/LAT/LAT076-1.p;255;30.008578690;255;30.007609434;255;30.003182766;255;30.009903297
./TPTP-v8.2.0/Problems/LAT/LAT239-1.p;255;30.008134320;255;30.007952503;255;30.003595096;255;30.094881312
./TPTP-v8.2.0/Problems/LAT/LAT004-1.p;255;30.010154944;255;30.007298434;255;30.003770522;255;30.118860216
./TPTP-v8.2.0/Problems/LAT/LAT078-1.p;255;30.007540832;255;30.008921695;255;30.003352077;255;30.012552600
./TPTP-v8.2.0/Problems/LAT/LAT035-1.p;255;30.007385262;255;30.008044449;0;.005167911;0;.080173444
./TPTP-v8.2.0/Problems/LAT/LAT237-1.p;255;30.007729131;255;30.005831293;255;30.004191878;255;30.116489881
./TPTP-v8.2.0/Problems/LAT/LAT230-1.p;255;30.007772715;255;30.009418440;255;30.003701824;255;30.146632649
./TPTP-v8.2.0/Problems/LAT/LAT263-2.p;255;30.011069363;255;30.007535661;0;.007406988;0;.026553114
./TPTP-v8.2.0/Problems/LAT/LAT003-1.p;255;30.008901877;255;30.005668488;255;30.003633697;255;30.110452584
./TPTP-v8.2.0/Problems/LAT/LAT265-1.p;255;30.108551438;255;30.007955305;0;.052456481;0;.054744789
./TPTP-v8.2.0/Problems/LAT/LAT032-1.p;255;30.006286467;255;30.007177902;255;30.003880617;255;30.099693195
./TPTP-v8.2.0/Problems/LAT/LAT201-1.p;255;30.010839467;255;30.007577443;255;30.003437237;255;30.108506470
./TPTP-v8.2.0/Problems/LAT/LAT273-1.p;255;30.077038704;255;30.007758405;0;.187632640;255;30.261733098
./TPTP-v8.2.0/Problems/LAT/LAT206-1.p;255;30.008828368;255;30.008627503;255;30.003552331;255;30.107914516
./TPTP-v8.2.0/Problems/LAT/LAT262-1.p;255;30.047479167;255;30.007516101;0;.332647269;255;30.251229864
./TPTP-v8.2.0/Problems/LAT/LAT096-1.p;255;30.007106705;255;30.008763009;255;30.003375733;255;30.011819395
./TPTP-v8.2.0/Problems/LAT/LAT208-1.p;255;30.008518376;255;30.008605766;255;30.004366596;255;30.103241879
./TPTP-v8.2.0/Problems/LAT/LAT075-1.p;255;30.008090275;255;30.007179360;255;30.003152345;255;30.012548587
./TPTP-v8.2.0/Problems/LAT/LAT164-1.p;255;30.008186277;255;30.008934074;255;30.004002536;255;30.099704549
./TPTP-v8.2.0/Problems/LAT/LAT163-1.p;255;30.008497425;255;30.007539129;255;30.003691458;255;30.116206948
./TPTP-v8.2.0/Problems/LAT/LAT040-1.p;255;30.008102265;255;30.007990050;255;30.003444362;255;30.102918151
./TPTP-v8.2.0/Problems/LAT/LAT091-1.p;255;30.007577212;255;30.007336023;255;30.003916314;255;30.075854663
./TPTP-v8.2.0/Problems/LAT/LAT072-1.p;255;30.009189823;255;30.008204046;255;30.003123954;255;30.018931560
./TPTP-v8.2.0/Problems/LAT/LAT246-1.p;255;30.008291930;255;30.008429652;255;30.003096783;255;30.100812358
./TPTP-v8.2.0/Problems/LAT/LAT009-1.p;255;30.008024354;255;30.007686823;255;30.003617737;255;30.128688075
./TPTP-v8.2.0/Problems/LAT/LAT151-1.p;255;30.009992734;255;30.007125418;255;30.002771445;255;30.131932857
./TPTP-v8.2.0/Problems/LAT/LAT180-1.p;255;30.009448619;255;30.007281753;255;30.003684758;255;30.147329418
./TPTP-v8.2.0/Problems/LAT/LAT273-2.p;0;.065032301;0;.033230204;0;.004594727;0;.031098090
./TPTP-v8.2.0/Problems/LAT/LAT156-1.p;255;30.009524313;255;30.009126171;255;30.003974326;255;30.109786646
./TPTP-v8.2.0/Problems/LAT/LAT005-6.p;255;30.009490972;255;30.006056172;255;30.003376711;255;30.076469411
./TPTP-v8.2.0/Problems/LAT/LAT241-1.p;255;30.008259561;255;30.007406617;255;30.002865538;255;30.116231880
./TPTP-v8.2.0/Problems/LAT/LAT233-1.p;255;30.008676131;255;30.006938224;255;30.003827863;255;30.108640727
./TPTP-v8.2.0/Problems/LAT/LAT007-1.p;255;30.010147308;255;30.007126730;255;30.003172887;255;30.046915251
./TPTP-v8.2.0/Problems/LAT/LAT158-1.p;255;30.007514252;255;30.007179401;255;30.002523299;255;30.128329167
./TPTP-v8.2.0/Problems/LAT/LAT187-1.p;255;30.010206329;255;30.007874719;255;30.003727230;255;30.175496334
./TPTP-v8.2.0/Problems/LAT/LAT274-1.p;255;30.113208872;255;30.013183163;255;30.004561571;255;30.273144772
./TPTP-v8.2.0/Problems/LAT/LAT234-1.p;255;30.008133227;255;30.007702684;255;30.004007067;255;30.122750376
./TPTP-v8.2.0/Problems/LAT/LAT248-1.p;255;30.008338103;255;30.006962856;255;30.003506675;255;30.146094148
./TPTP-v8.2.0/Problems/LAT/LAT225-1.p;255;30.008495757;255;30.006883294;255;30.003738421;255;30.130028640
./TPTP-v8.2.0/Problems/LAT/LAT189-1.p;255;30.011421412;255;30.007981891;255;30.003038243;255;30.216146925
./TPTP-v8.2.0/Problems/LAT/LAT222-1.p;255;30.009365279;255;30.008141226;255;30.003896245;255;30.158732799
./TPTP-v8.2.0/Problems/LAT/LAT080-1.p;255;30.008558919;255;30.009249545;255;30.003553247;255;30.020891651
./TPTP-v8.2.0/Problems/LAT/LAT250-1.p;255;30.008001935;255;30.006164336;255;30.003932696;255;30.161652343
./TPTP-v8.2.0/Problems/LAT/LAT149-1.p;255;30.009655837;255;30.008946696;255;30.004051989;255;30.176004108
./TPTP-v8.2.0/Problems/LAT/LAT196-1.p;255;30.010205801;255;30.007261924;255;30.004076240;255;30.177621278
./TPTP-v8.2.0/Problems/LAT/LAT147-1.p;255;30.007341528;255;30.006346741;255;30.003253559;255;30.181847976
./TPTP-v8.2.0/Problems/LAT/LAT011-1.p;255;30.008812275;255;30.007733056;255;30.003517745;255;30.201219327
./TPTP-v8.2.0/Problems/LAT/LAT398-2.p;255;30.011396240;255;30.011024789;255;30.003401893;255;30.205230429
./TPTP-v8.2.0/Problems/LAT/LAT198-1.p;255;30.008350404;255;30.006973426;255;30.002926020;255;30.214040503
./TPTP-v8.2.0/Problems/LAT/LAT257-1.p;255;30.008310293;255;30.006951607;255;30.003790893;255;30.166843705
./TPTP-v8.2.0/Problems/LAT/LAT140-1.p;255;30.010091728;255;30.007450859;255;30.003445514;255;30.154252595
./TPTP-v8.2.0/Problems/LAT/LAT191-1.p;255;30.009930894;255;30.008229268;255;30.003827564;255;30.184923774
./TPTP-v8.2.0/Problems/LAT/LAT064-1.p;255;30.008874107;255;30.008433424;255;30.003300660;255;30.175991137
./TPTP-v8.2.0/Problems/LAT/LAT175-1.p;255;30.008687883;255;30.007559662;255;30.003230229;255;30.150503021
./TPTP-v8.2.0/Problems/LAT/LAT087-1.p;255;30.008060788;255;30.009826991;255;30.003682891;255;30.024775250
./TPTP-v8.2.0/Problems/LAT/LAT259-1.p;255;30.062014594;255;30.007889570;255;30.004261315;255;30.261711423
./TPTP-v8.2.0/Problems/LAT/LAT397-1.p;255;30.009670708;255;30.009040680;255;30.003248209;255;30.108692240
./TPTP-v8.2.0/Problems/LAT/LAT390-1.p;255;30.007681719;255;30.008385185;255;30.003124427;255;30.017181898
./TPTP-v8.2.0/Problems/LAT/LAT219-1.p;255;30.008956750;255;30.006193708;255;30.002862210;255;30.111794799
./TPTP-v8.2.0/Problems/LAT/LAT281-1.p;255;30.103348293;255;30.008109406;255;30.003916386;255;30.270941738
./TPTP-v8.2.0/Problems/LAT/LAT018-1.p;255;30.008889258;255;30.007739766;255;30.003417164;255;30.372635999
./TPTP-v8.2.0/Problems/LAT/LAT172-1.p;255;30.008594765;255;30.007331831;255;30.003569522;255;30.100484525
./TPTP-v8.2.0/Problems/LAT/LAT262-2.p;0;1.820076149;0;.409431433;0;.004529615;0;.028780860
./TPTP-v8.2.0/Problems/LAT/LAT217-1.p;255;30.006632742;255;30.006006733;255;30.003568336;255;30.091253515
./TPTP-v8.2.0/Problems/LAT/LAT089-1.p;255;30.007027603;255;30.006400694;255;30.003169207;255;30.054786980
./TPTP-v8.2.0/Problems/LAT/LAT033-1.p;0;3.337385552;0;.042952090;0;.004221608;0;.027114468
./TPTP-v8.2.0/Problems/LAT/LAT023-1.p;255;30.006950151;255;30.008871856;255;30.003396151;255;30.115183830
./TPTP-v8.2.0/Problems/LAT/LAT034-1.p;0;6.308624713;0;.048549663;0;.004787651;0;.029193691
./TPTP-v8.2.0/Problems/LAT/LAT229-10.p;255;30.008860739;255;30.006313645;255;30.003776239;255;30.283320588
./TPTP-v8.2.0/Problems/LAT/LAT265-2.p;0;.029747196;0;.028247267;0;.004347510;0;.024758228
./TPTP-v8.2.0/Problems/LAT/LAT210-1.p;255;30.006952197;255;30.006983804;255;30.003872360;255;30.104500403
./TPTP-v8.2.0/Problems/LAT/LAT274-2.p;255;30.009428861;0;.082209217;255;30.004245528;0;.189706727
./TPTP-v8.2.0/Problems/LAT/LAT399-1.p;255;30.010420487;255;30.007234543;255;30.003643776;255;30.090591161
./TPTP-v8.2.0/Problems/LAT/LAT006-1.p;255;30.008766381;255;30.007007496;255;30.004051634;255;30.021499209
./TPTP-v8.2.0/Problems/LAT/LAT249-1.p;255;30.009167009;255;30.007156461;255;30.003758644;255;30.101626725
./TPTP-v8.2.0/Problems/LAT/LAT259-2.p;255;30.009900501;255;30.006953412;0;.005047148;0;.029015407
./TPTP-v8.2.0/Problems/LAT/LAT235-1.p;255;30.008720568;255;30.007263895;255;30.003807166;255;30.092129185
./TPTP-v8.2.0/Problems/LAT/LAT272-1.p;255;30.060585045;255;30.007685779;0;.056144135;0;.352139552
./TPTP-v8.2.0/Problems/LAT/LAT281-2.p;255;30.008006403;255;30.007402374;0;.005176361;0;.025931768
./TPTP-v8.2.0/Problems/LAT/LAT264-1.p;255;30.107274053;255;30.006731717;0;.051551719;0;.058514476
./TPTP-v8.2.0/Problems/LAT/LAT232-1.p;255;30.008029043;255;30.006645522;255;30.003031417;255;30.093200544
./TPTP-v8.2.0/Problems/LAT/LAT001-1.p;255;30.007955391;255;30.007745009;255;30.003872458;255;30.092962306
./TPTP-v8.2.0/Problems/LAT/LAT159-1.p;255;30.007580664;255;30.007100846;255;30.003746457;255;30.100975342
./TPTP-v8.2.0/Problems/LAT/LAT188-1.p;255;30.008404454;255;30.008227407;255;30.003993027;255;30.105614305
./TPTP-v8.2.0/Problems/LAT/LAT157-1.p;255;30.009199275;255;30.007872271;255;30.003820074;255;30.129626116
./TPTP-v8.2.0/Problems/LAT/LAT275-1.p;255;30.055929059;255;30.008126711;0;.346190701;255;30.272819883
./TPTP-v8.2.0/Problems/LAT/LAT186-1.p;255;30.007643158;255;30.008730424;255;30.003683512;255;30.100213231
