file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;z3_rect_res;z3_rect_time;z3_core;z3_core_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LAT/LAT186-10.p;255;30.019172814;255;30.007756913;255;30.014670754;130;.184508731;255;30.003214425;255;30.122455477
./TPTP-v8.2.0/Problems/LAT/LAT215-1.p;255;30.007469644;255;30.007594497;255;30.010398315;130;.933504815;255;30.003949765;255;30.121757630
./TPTP-v8.2.0/Problems/LAT/LAT154-1.p;255;30.007004974;255;30.008807360;255;30.011145545;130;.334706839;255;30.003396781;255;30.137695685
./TPTP-v8.2.0/Problems/LAT/LAT166-1.p;255;30.029087426;255;30.006607344;255;30.010564631;130;.227361251;255;30.003667457;255;30.113370417
./TPTP-v8.2.0/Problems/LAT/LAT161-1.p;255;30.029496517;255;30.006862161;255;30.010535720;130;.444693087;255;30.003485584;255;30.079641349
./TPTP-v8.2.0/Problems/LAT/LAT153-1.p;255;30.025856093;255;30.007036045;255;30.011717779;130;.884480659;255;30.003858963;255;30.084021180
./TPTP-v8.2.0/Problems/LAT/LAT193-1.p;255;30.022466087;255;30.007026323;255;30.010531849;130;1.498407467;255;30.003975157;255;30.100018678
./TPTP-v8.2.0/Problems/LAT/LAT168-1.p;255;30.006877899;255;30.007401630;130;19.120922163;130;.256706487;255;30.003255799;255;30.248878034
./TPTP-v8.2.0/Problems/LAT/LAT244-1.p;255;30.016539956;255;30.006437629;255;30.010028716;130;1.431321123;255;30.003317460;255;30.094686703
./TPTP-v8.2.0/Problems/LAT/LAT066-1.p;255;30.014920865;255;30.008068390;255;30.010739564;130;1.935296787;255;30.003896316;255;30.121934567
./TPTP-v8.2.0/Problems/LAT/LAT252-1.p;255;30.021319458;255;30.006651303;255;30.010513448;130;2.162910484;255;30.003490566;255;30.093387201
./TPTP-v8.2.0/Problems/LAT/LAT255-1.p;255;30.034289697;255;30.006859289;255;30.010527849;130;2.204724567;255;30.003393934;255;30.112351323
./TPTP-v8.2.0/Problems/LAT/LAT045-1.p;255;30.053635660;255;30.007557659;255;30.011343110;130;1.676820845;255;30.003318242;255;30.107855919
./TPTP-v8.2.0/Problems/LAT/LAT220-1.p;255;30.038417102;255;30.006103580;255;30.010992991;130;2.185177840;255;30.003903517;255;30.110824765
./TPTP-v8.2.0/Problems/LAT/LAT236-1.p;255;30.013792827;255;30.007278351;255;30.010648752;130;2.198902949;255;30.003403035;255;30.090738684
./TPTP-v8.2.0/Problems/LAT/LAT243-1.p;255;30.033320404;255;30.006289206;255;30.010158560;130;2.138366249;255;30.003599491;255;30.104343000
./TPTP-v8.2.0/Problems/LAT/LAT179-1.p;255;30.021590664;255;30.007275428;255;30.010707593;130;3.030138864;255;30.003519878;255;30.085347448
./TPTP-v8.2.0/Problems/LAT/LAT212-1.p;255;30.007530956;255;30.007795063;255;30.010828466;130;3.046738186;255;30.003260422;255;30.116068389
./TPTP-v8.2.0/Problems/LAT/LAT002-1.p;255;30.025645878;255;30.006854830;255;30.010850857;130;2.623740381;255;30.004024901;255;30.128945317
./TPTP-v8.2.0/Problems/LAT/LAT194-1.p;255;30.017819338;255;30.007434574;255;30.012049447;130;3.033410897;255;30.003312233;255;30.108697642
./TPTP-v8.2.0/Problems/LAT/LAT185-1.p;255;30.020165899;255;30.006521492;255;30.011319840;130;3.017500433;255;30.003747276;255;30.094267386
./TPTP-v8.2.0/Problems/LAT/LAT182-1.p;255;30.031214400;255;30.007150077;255;30.011536995;130;3.215216119;255;30.003825177;255;30.092490371
./TPTP-v8.2.0/Problems/LAT/LAT231-1.p;255;30.031078156;255;30.007036854;255;30.011078623;130;3.623415038;255;30.003573782;255;30.099262993
./TPTP-v8.2.0/Problems/LAT/LAT400-1.p;255;30.018252660;255;30.006863019;130;23.898839395;130;10.129505080;255;30.003146291;255;30.087610837
./TPTP-v8.2.0/Problems/LAT/LAT229-1.p;255;30.023892462;255;30.005963617;255;30.014670604;130;4.534103464;255;30.003387699;255;30.293974936
./TPTP-v8.2.0/Problems/LAT/LAT222-10.p;255;30.021435321;255;30.008262297;255;30.015078605;130;8.488628263;255;30.003973922;255;30.112085939
./TPTP-v8.2.0/Problems/LAT/LAT227-1.p;255;30.025939905;255;30.007085386;255;30.010037266;130;9.346971117;255;30.003822189;255;30.211584851
./TPTP-v8.2.0/Problems/LAT/LAT203-1.p;255;30.007044696;255;30.006873749;255;30.010153177;130;3.029943621;255;30.003651609;255;30.090659898
./TPTP-v8.2.0/Problems/LAT/LAT204-1.p;255;30.008404948;255;30.007292145;255;30.010578153;130;.917387097;255;30.003717499;255;30.111118628
./TPTP-v8.2.0/Problems/LAT/LAT401-2.p;255;30.022722463;255;30.006786356;255;30.013763040;255;30.016554204;255;30.003480930;255;30.115733280
./TPTP-v8.2.0/Problems/LAT/LAT269-1.p;255;30.039204651;255;30.007536666;255;30.067779413;255;30.006135720;255;30.003797528;255;30.238725338
./TPTP-v8.2.0/Problems/LAT/LAT039-2.p;0;.035363470;0;.031395769;0;.049755636;0;.046063071;0;.004547416;0;.029840849
./TPTP-v8.2.0/Problems/LAT/LAT005-1.p;255;30.026493549;255;30.005907186;255;30.011099284;255;30.010658095;255;30.003565134;255;30.048002648
./TPTP-v8.2.0/Problems/LAT/LAT271-2.p;0;.033473681;0;.029815808;0;.049905219;0;.041094895;0;.004724030;0;.029364786
./TPTP-v8.2.0/Problems/LAT/LAT276-1.p;255;30.105389225;255;30.006725687;255;30.043819006;255;30.007298280;255;30.003673976;255;30.242462794
./TPTP-v8.2.0/Problems/LAT/LAT030-1.p;255;30.018408576;255;30.005764964;255;30.011310881;255;30.011861827;255;30.003890713;255;30.012201760
./TPTP-v8.2.0/Problems/LAT/LAT037-1.p;255;30.007047421;255;30.006276464;130;7.001613275;130;1.172131424;255;30.003419637;255;30.108014911
./TPTP-v8.2.0/Problems/LAT/LAT221-1.p;255;30.007261001;255;30.006758650;130;9.783807595;130;2.235123016;255;30.004150115;255;30.113845468
./TPTP-v8.2.0/Problems/LAT/LAT278-1.p;255;30.135168229;255;30.008399579;255;30.068199368;255;30.007153491;0;.059054202;255;30.239442153
./TPTP-v8.2.0/Problems/LAT/LAT261-1.p;0;15.321949250;0;12.969188679;0;7.481854175;255;30.006998448;0;.055792499;0;.061581316
./TPTP-v8.2.0/Problems/LAT/LAT012-1.p;255;30.007204493;255;30.006259897;130;19.571013599;130;.202231253;255;30.003808974;255;30.142841282
./TPTP-v8.2.0/Problems/LAT/LAT269-2.p;255;30.010791167;255;30.008569296;255;30.014262284;255;30.011001251;0;.006211478;0;.035712528
./TPTP-v8.2.0/Problems/LAT/LAT144-1.p;255;30.007492504;255;30.008703699;130;4.905368543;130;.242858006;255;30.004284537;255;30.084053185
./TPTP-v8.2.0/Problems/LAT/LAT393-1.p;255;30.008573644;255;30.007542572;130;1.841262438;130;.582440173;255;30.003260088;255;30.013000434
./TPTP-v8.2.0/Problems/LAT/LAT254-1.p;255;30.006560803;255;30.007017089;130;10.311125762;130;4.200060897;255;30.003597629;255;30.117073413
./TPTP-v8.2.0/Problems/LAT/LAT143-1.p;255;30.007093517;255;30.006274222;130;20.006213922;130;.269554286;255;30.004377049;255;30.111322767
./TPTP-v8.2.0/Problems/LAT/LAT138-1.p;255;30.008028253;255;30.007449122;130;24.877969025;130;.212575386;255;30.003646519;255;30.105371543
./TPTP-v8.2.0/Problems/LAT/LAT270-1.p;255;30.046668159;255;30.007358432;255;30.057250360;255;30.006868505;0;.049513320;0;.329375079
./TPTP-v8.2.0/Problems/LAT/LAT192-1.p;255;30.007352944;255;30.007813130;255;30.011381363;130;.772906937;255;30.003651438;255;30.106052048
./TPTP-v8.2.0/Problems/LAT/LAT226-1.p;255;30.007122736;255;30.005978601;255;30.012158871;130;2.191760283;255;30.003348881;255;30.102828476
./TPTP-v8.2.0/Problems/LAT/LAT253-1.p;255;30.008437744;255;30.007492435;255;30.011718324;130;2.192604925;255;30.003729185;255;30.094053137
./TPTP-v8.2.0/Problems/LAT/LAT394-1.p;255;30.010504905;255;30.009174774;130;5.912992117;130;.479592048;255;30.004220038;255;30.013056018
./TPTP-v8.2.0/Problems/LAT/LAT195-1.p;255;30.007251586;255;30.007977579;255;30.011018028;130;3.113048915;255;30.003882171;255;30.105191823
./TPTP-v8.2.0/Problems/LAT/LAT092-1.p;255;30.007082384;255;30.008962544;130;2.757665247;130;2.487733551;255;30.003988335;255;30.019690539
./TPTP-v8.2.0/Problems/LAT/LAT084-1.p;255;30.007487569;255;30.007278859;255;30.011196181;130;2.034968977;255;30.004010310;255;30.011900834
./TPTP-v8.2.0/Problems/LAT/LAT095-1.p;255;30.008737517;255;30.007245330;130;6.319269282;130;1.976743236;255;30.003722014;255;30.007933075
./TPTP-v8.2.0/Problems/LAT/LAT228-1.p;255;30.006944454;255;30.006203060;255;30.012069562;130;9.615164388;255;30.003733175;255;30.100038569
./TPTP-v8.2.0/Problems/LAT/LAT272-2.p;0;.030331962;0;.028901425;0;.046215755;0;.037453433;0;.003918160;0;.026124015
./TPTP-v8.2.0/Problems/LAT/LAT171-1.p;255;30.007339124;255;30.009511443;255;30.010518130;130;.351861479;255;30.003720696;255;30.127108479
./TPTP-v8.2.0/Problems/LAT/LAT266-1.p;255;30.038211332;255;30.006308675;255;30.064669489;255;30.006376146;0;.351343016;255;30.255092507
./TPTP-v8.2.0/Problems/LAT/LAT083-1.p;255;30.007048907;255;30.007841810;130;16.783796173;130;.172906238;255;30.003591498;255;30.012177130
./TPTP-v8.2.0/Problems/LAT/LAT169-1.p;255;30.007999835;255;30.007555076;130;19.113899219;130;.266559069;255;30.003934704;255;30.109074652
./TPTP-v8.2.0/Problems/LAT/LAT167-1.p;255;30.007970645;255;30.007817373;130;21.741448570;130;.237036729;255;30.003950499;255;30.110866871
./TPTP-v8.2.0/Problems/LAT/LAT176-1.p;255;30.007203984;255;30.007508444;255;30.012189922;130;.267116393;255;30.003280334;255;30.124897981
./TPTP-v8.2.0/Problems/LAT/LAT027-1.p;255;30.006981249;255;30.008880929;130;28.184503726;130;.332654701;255;30.003455113;255;30.167539192
./TPTP-v8.2.0/Problems/LAT/LAT015-1.p;255;30.006342915;255;30.006618067;255;30.013395033;255;30.014687185;255;30.003629589;255;30.016664045
./TPTP-v8.2.0/Problems/LAT/LAT005-3.p;255;30.008044353;255;30.006751043;255;30.013264979;130;.127633157;255;30.004155383;255;30.117232752
./TPTP-v8.2.0/Problems/LAT/LAT020-1.p;255;30.008222157;255;30.008019835;255;30.012784786;130;.470976339;255;30.003807254;255;30.114905414
./TPTP-v8.2.0/Problems/LAT/LAT036-1.p;255;30.009145914;255;30.009121175;255;30.013615220;130;.335820022;255;30.003914979;255;30.140153458
./TPTP-v8.2.0/Problems/LAT/LAT206-10.p;255;30.009270657;255;30.008382126;255;30.015227031;130;.179694561;255;30.003614661;255;30.122397516
./TPTP-v8.2.0/Problems/LAT/LAT279-1.p;255;30.114915334;255;30.006628833;255;30.076586851;255;30.006568916;0;.052168007;255;30.263061114
./TPTP-v8.2.0/Problems/LAT/LAT031-1.p;255;30.009582895;255;30.006614702;130;29.685533375;130;.652590669;255;30.003909059;255;30.105446195
./TPTP-v8.2.0/Problems/LAT/LAT401-1.p;255;30.007889408;255;30.007763351;255;30.014804831;255;30.014982185;255;30.003745234;255;30.113428378
./TPTP-v8.2.0/Problems/LAT/LAT183-10.p;255;30.008998871;255;30.008370058;255;30.014619626;130;.190000693;255;30.003429017;255;30.133990251
./TPTP-v8.2.0/Problems/LAT/LAT178-1.p;255;30.008686609;255;30.008958008;255;30.010739794;130;3.075931666;255;30.003592211;255;30.115237825
./TPTP-v8.2.0/Problems/LAT/LAT043-1.p;255;30.007907934;255;30.006757647;255;30.012230616;130;.769903222;255;30.003853669;255;30.096405127
