file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;z3_rect_res;z3_rect_time;z3_core;z3_core_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LAT/LAT271-2.p;0;.031982543;0;.029038548;0;.050621463;0;.039213839;0;.004920126;0;.028366700
./TPTP-v8.2.0/Problems/LAT/LAT203-1.p;255;30.007351460;255;30.006660561;255;30.010404184;255;30.011881654;255;30.003590990;255;30.084625791
./TPTP-v8.2.0/Problems/LAT/LAT204-1.p;255;30.007554874;255;30.007163104;255;30.011506601;255;30.012443810;255;30.004265340;255;30.089395857
./TPTP-v8.2.0/Problems/LAT/LAT278-1.p;255;30.135470995;255;30.006688357;255;30.069765436;255;30.006194112;0;.053513406;255;30.245176659
./TPTP-v8.2.0/Problems/LAT/LAT037-1.p;255;30.007384106;255;30.006617023;255;30.010397322;255;30.007450146;255;30.004080556;255;30.100691813
./TPTP-v8.2.0/Problems/LAT/LAT221-1.p;255;30.008009252;255;30.006047520;255;30.014112215;255;30.011893881;255;30.004512710;255;30.101307295
./TPTP-v8.2.0/Problems/LAT/LAT269-2.p;255;30.009457722;255;30.007463625;255;30.017117253;255;30.010061686;0;.007583585;0;.030030303
./TPTP-v8.2.0/Problems/LAT/LAT261-1.p;0;14.953956759;0;12.967882678;0;6.950833149;255;30.008136833;0;.057711605;0;.061179724
./TPTP-v8.2.0/Problems/LAT/LAT012-1.p;255;30.007554194;255;30.008912323;255;30.013827909;255;30.009293767;255;30.003804909;255;30.149970423
./TPTP-v8.2.0/Problems/LAT/LAT015-1.p;255;30.006729512;255;30.006285364;255;30.015128832;255;30.012675443;255;30.003975711;255;30.017748962
./TPTP-v8.2.0/Problems/LAT/LAT270-1.p;255;30.051209231;255;30.007581942;255;30.061544913;255;30.006360939;0;.049652207;0;.328441667
./TPTP-v8.2.0/Problems/LAT/LAT226-1.p;255;30.007800881;255;30.006626965;255;30.009745786;255;30.011730492;255;30.004193091;255;30.091913443
./TPTP-v8.2.0/Problems/LAT/LAT276-2.p;255;30.011086648;255;30.006244628;255;30.016582266;255;30.012475857;255;30.003529947;0;.031107540
./TPTP-v8.2.0/Problems/LAT/LAT279-1.p;255;30.124458765;255;30.006592898;255;30.077019651;255;30.006878973;0;.049406920;255;30.261566224
./TPTP-v8.2.0/Problems/LAT/LAT266-1.p;255;30.041419450;255;30.008383734;255;30.071322095;255;30.007589712;0;.351109190;255;30.275325856
./TPTP-v8.2.0/Problems/LAT/LAT192-1.p;255;30.009301504;255;30.008943669;255;30.013296953;255;30.014378927;255;30.003953219;255;30.108634417
./TPTP-v8.2.0/Problems/LAT/LAT143-1.p;255;30.008912284;255;30.007722408;255;30.010845700;255;30.010043376;255;30.003228460;255;30.128629731
./TPTP-v8.2.0/Problems/LAT/LAT254-1.p;255;30.007349963;255;30.007981674;255;30.012081371;255;30.013074153;255;30.003857707;255;30.133868546
./TPTP-v8.2.0/Problems/LAT/LAT228-1.p;255;30.008302097;255;30.007228624;255;30.013189761;255;30.012608812;255;30.003952639;255;30.119100845
./TPTP-v8.2.0/Problems/LAT/LAT138-1.p;255;30.007906127;255;30.008735433;255;30.011477136;255;30.009282466;255;30.003368624;255;30.114539979
./TPTP-v8.2.0/Problems/LAT/LAT084-1.p;255;30.008190594;255;30.008389704;255;30.011188318;255;30.008524906;255;30.004006120;255;30.012099034
./TPTP-v8.2.0/Problems/LAT/LAT393-1.p;255;30.007723072;255;30.008079237;255;30.014503733;255;30.014326315;255;30.003241330;255;30.013758397
./TPTP-v8.2.0/Problems/LAT/LAT401-1.p;255;30.009212941;255;30.006860104;255;30.015415167;255;30.014934451;255;30.003881397;255;30.136065402
./TPTP-v8.2.0/Problems/LAT/LAT144-1.p;255;30.007572308;255;30.007280186;255;30.011149978;255;30.007598922;255;30.003274951;255;30.096404072
./TPTP-v8.2.0/Problems/LAT/LAT195-1.p;255;30.008702238;255;30.007826280;255;30.013388255;255;30.012305604;255;30.003592439;255;30.129138804
./TPTP-v8.2.0/Problems/LAT/LAT253-1.p;255;30.009593080;255;30.007579174;255;30.012879792;255;30.012868808;255;30.003533098;255;30.129981626
./TPTP-v8.2.0/Problems/LAT/LAT268-10.p;255;30.010340350;255;30.006967187;255;30.016382402;255;30.019161169;255;30.003720313;255;30.012446063
./TPTP-v8.2.0/Problems/LAT/LAT083-1.p;255;30.009190090;255;30.008787454;255;30.010158462;255;30.011947114;255;30.003562938;255;30.012326451
./TPTP-v8.2.0/Problems/LAT/LAT394-1.p;255;30.012606528;255;30.007772208;255;30.013415346;255;30.011562934;255;30.003778194;255;30.013830218
./TPTP-v8.2.0/Problems/LAT/LAT400-2.p;255;30.008376759;255;30.005734486;255;30.013928330;255;30.016112591;255;30.003892868;255;30.121031685
./TPTP-v8.2.0/Problems/LAT/LAT095-1.p;255;30.008595695;255;30.007222544;255;30.015366576;255;30.009762557;255;30.003182268;255;30.012077054
./TPTP-v8.2.0/Problems/LAT/LAT171-1.p;255;30.008549194;255;30.008856896;255;30.011466136;255;30.009035559;255;30.003522348;255;30.152954146
./TPTP-v8.2.0/Problems/LAT/LAT005-2.p;255;30.008603495;255;30.006643109;255;30.013094337;255;30.012749995;255;30.004016610;255;30.049928407
./TPTP-v8.2.0/Problems/LAT/LAT092-1.p;255;30.009352204;255;30.009430270;255;30.012844781;255;30.010907517;255;30.003666831;255;30.025701034
./TPTP-v8.2.0/Problems/LAT/LAT029-1.p;255;30.008688297;255;30.007384488;255;30.013570620;255;30.009887631;255;30.003923968;255;30.159657218
./TPTP-v8.2.0/Problems/LAT/LAT176-1.p;255;30.009491498;255;30.009284207;255;30.012798930;255;30.010888886;255;30.003195270;255;30.170777905
./TPTP-v8.2.0/Problems/LAT/LAT178-1.p;255;30.008856181;255;30.007572823;255;30.011798394;255;30.012829257;255;30.003185819;255;30.144993821
./TPTP-v8.2.0/Problems/LAT/LAT020-1.p;255;30.007744553;255;30.007181023;255;30.011863176;255;30.011441761;255;30.003231040;255;30.155883091
./TPTP-v8.2.0/Problems/LAT/LAT223-10.p;255;30.009834167;255;30.009434151;255;30.015557621;255;30.012819717;255;30.003408874;255;30.194900695
./TPTP-v8.2.0/Problems/LAT/LAT206-10.p;255;30.009951109;255;30.009040520;255;30.015276743;255;30.012999611;255;30.003560988;255;30.135578879
./TPTP-v8.2.0/Problems/LAT/LAT241-10.p;255;30.008512182;255;30.007554162;255;30.015869899;255;30.013866083;255;30.003914237;255;30.179496369
./TPTP-v8.2.0/Problems/LAT/LAT213-1.p;255;30.009121358;255;30.007039229;255;30.011531357;255;30.012592640;255;30.003850556;255;30.171846902
./TPTP-v8.2.0/Problems/LAT/LAT214-1.p;255;30.008710548;255;30.006799063;255;30.013396534;255;30.011478762;255;30.002942972;255;30.173238007
./TPTP-v8.2.0/Problems/LAT/LAT272-2.p;0;.032491375;0;.029845978;0;.049988736;0;.045080609;0;.005031380;0;.026260945
./TPTP-v8.2.0/Problems/LAT/LAT005-3.p;255;30.010015001;255;30.007083759;255;30.013447836;255;30.011112613;255;30.002968123;255;30.200066797
./TPTP-v8.2.0/Problems/LAT/LAT031-1.p;255;30.007450145;255;30.007794148;255;30.014612936;255;30.012560609;255;30.003063515;255;30.168973938
./TPTP-v8.2.0/Problems/LAT/LAT160-1.p;255;30.008831361;255;30.007411528;255;30.013418995;255;30.009134331;255;30.003320702;255;30.146147360
./TPTP-v8.2.0/Problems/LAT/LAT167-1.p;255;30.008624045;255;30.008595929;255;30.012689036;255;30.008872815;255;30.003299221;255;30.178213186
./TPTP-v8.2.0/Problems/LAT/LAT036-1.p;255;30.009202580;255;30.012287994;255;30.014773860;255;30.008811183;255;30.003434285;255;30.199343989
./TPTP-v8.2.0/Problems/LAT/LAT205-1.p;255;30.008639896;255;30.008588079;255;30.013552008;255;30.012933859;255;30.003050065;255;30.206009760
./TPTP-v8.2.0/Problems/LAT/LAT169-1.p;255;30.009001485;255;30.007142042;255;30.012337587;255;30.009982683;255;30.003069126;255;30.193460058
./TPTP-v8.2.0/Problems/LAT/LAT183-10.p;255;30.009743463;255;30.009456822;255;30.016499595;255;30.013527144;255;30.004086702;255;30.175345572
./TPTP-v8.2.0/Problems/LAT/LAT202-1.p;255;30.009973360;255;30.007967053;255;30.012665586;255;30.013786951;255;30.003350693;255;30.223721195
./TPTP-v8.2.0/Problems/LAT/LAT043-1.p;255;30.007899096;255;30.007595713;255;30.014994706;255;30.011335498;255;30.003342312;255;30.210059334
./TPTP-v8.2.0/Problems/LAT/LAT038-1.p;255;30.011537310;255;30.008876405;255;30.015261263;255;30.016890091;255;30.003398164;255;30.193094728
./TPTP-v8.2.0/Problems/LAT/LAT044-1.p;255;30.008666717;255;30.008328232;255;30.015645033;255;30.010032084;255;30.004052121;255;30.232506292
./TPTP-v8.2.0/Problems/LAT/LAT155-1.p;255;30.009415755;255;30.007602553;255;30.013381623;255;30.009034779;255;30.003821725;255;30.110890553
./TPTP-v8.2.0/Problems/LAT/LAT027-1.p;255;30.008869021;255;30.009081072;255;30.011336962;255;30.013465843;255;30.003157748;255;30.300701485
./TPTP-v8.2.0/Problems/LAT/LAT268-1.p;255;30.050915393;255;30.008362243;255;30.049719150;255;30.007849108;255;30.003871416;255;30.270193371
./TPTP-v8.2.0/Problems/LAT/LAT242-1.p;255;30.007744152;255;30.006810882;255;30.010225703;255;30.013227106;255;30.003587399;255;30.102764965
./TPTP-v8.2.0/Problems/LAT/LAT400-3.p;255;30.010313829;255;30.007704896;255;30.013990580;255;30.014264643;255;30.003194049;255;30.315265379
./TPTP-v8.2.0/Problems/LAT/LAT264-2.p;0;.034748564;0;.029737485;0;.039319931;0;.039760212;0;.004212438;0;.024778647
./TPTP-v8.2.0/Problems/LAT/LAT277-1.p;255;30.151231694;255;30.007770168;255;30.055986880;255;30.009283314;255;30.004174833;255;30.246638675
./TPTP-v8.2.0/Problems/LAT/LAT184-1.p;255;30.007855684;255;30.006635487;255;30.010460588;255;30.011144371;255;30.003589688;255;30.091893164
./TPTP-v8.2.0/Problems/LAT/LAT152-1.p;255;30.008941289;255;30.008786411;255;30.011417471;255;30.008306048;255;30.003148866;255;30.106268825
./TPTP-v8.2.0/Problems/LAT/LAT245-1.p;255;30.007777575;255;30.006343174;255;30.012316911;255;30.015177032;255;30.003452433;255;30.094226314
./TPTP-v8.2.0/Problems/LAT/LAT183-1.p;255;30.008408806;255;30.007496229;255;30.011519457;255;30.014065810;255;30.003730058;255;30.093991006
./TPTP-v8.2.0/Problems/LAT/LAT275-2.p;0;1.122198466;0;.806417116;0;8.071487588;0;5.123679867;0;.004712972;0;.028319468
./TPTP-v8.2.0/Problems/LAT/LAT076-1.p;255;30.007003153;255;30.006502821;255;30.009744710;255;30.009644256;255;30.003400241;255;30.009519566
./TPTP-v8.2.0/Problems/LAT/LAT280-2.p;0;.423797667;0;.441388619;0;1.171568264;0;2.193649343;0;.005051600;0;.028452921
./TPTP-v8.2.0/Problems/LAT/LAT278-2.p;0;10.811237611;255;30.007347708;0;27.298608324;255;30.017161344;0;.005229385;0;.028863272
./TPTP-v8.2.0/Problems/LAT/LAT239-1.p;255;30.008241050;255;30.006086539;255;30.011400363;255;30.013380526;255;30.004429453;255;30.104958548
./TPTP-v8.2.0/Problems/LAT/LAT004-1.p;255;30.007636385;255;30.005997579;255;30.018435130;255;30.009330011;255;30.004013472;255;30.111195672
./TPTP-v8.2.0/Problems/LAT/LAT078-1.p;255;30.009221166;255;30.007353196;255;30.010956599;255;30.010533133;255;30.004128528;255;30.015680189
./TPTP-v8.2.0/Problems/LAT/LAT237-1.p;255;30.008240338;255;30.008017149;255;30.013173923;255;30.012202845;255;30.004196859;255;30.107187542
./TPTP-v8.2.0/Problems/LAT/LAT265-1.p;0;5.943717490;255;30.007519188;0;5.207263730;255;30.008261953;0;.055962399;0;.060024393
./TPTP-v8.2.0/Problems/LAT/LAT035-1.p;255;30.008191942;255;30.007799631;255;30.013845761;255;30.010699887;0;.004852194;0;.074520856
./TPTP-v8.2.0/Problems/LAT/LAT230-1.p;255;30.006506304;255;30.011705494;255;30.012308308;255;30.012481387;255;30.003844502;255;30.148251856
./TPTP-v8.2.0/Problems/LAT/LAT263-2.p;255;30.009468975;255;30.007634621;255;30.015130792;255;30.011311655;0;.006929157;0;.026979944
./TPTP-v8.2.0/Problems/LAT/LAT003-1.p;255;30.009633312;255;30.006261642;255;30.016055943;255;30.010579407;255;30.004546119;255;30.101604805
./TPTP-v8.2.0/Problems/LAT/LAT032-1.p;255;30.007492742;255;30.007978751;255;30.011499341;255;30.010868490;255;30.004476554;255;30.098299786
./TPTP-v8.2.0/Problems/LAT/LAT201-1.p;255;30.009372693;255;30.007692919;255;30.013847232;255;30.013697555;255;30.003330010;255;30.108801345
./TPTP-v8.2.0/Problems/LAT/LAT273-1.p;255;30.098461884;255;30.008883965;255;30.057197545;255;30.007402235;0;.179510675;255;30.269133336
./TPTP-v8.2.0/Problems/LAT/LAT206-1.p;255;30.008818028;255;30.008159001;255;30.011157472;255;30.013072729;255;30.003994276;255;30.108655422
./TPTP-v8.2.0/Problems/LAT/LAT262-1.p;255;30.047170384;255;30.006942875;255;30.059864811;255;30.007171718;0;.331950064;255;30.240481749
./TPTP-v8.2.0/Problems/LAT/LAT096-1.p;255;30.006594922;255;30.007845118;255;30.011195411;255;30.010392582;255;30.003580431;255;30.013567546
./TPTP-v8.2.0/Problems/LAT/LAT091-1.p;255;30.008958472;255;30.008059283;255;30.012316510;255;30.012453785;255;30.004125645;255;30.068037006
./TPTP-v8.2.0/Problems/LAT/LAT075-1.p;255;30.009365813;255;30.008026852;255;30.010259117;255;30.009430568;255;30.003936711;255;30.014018867
./TPTP-v8.2.0/Problems/LAT/LAT072-1.p;255;30.009816785;255;30.008336671;255;30.008608105;255;30.010222567;255;30.003819367;255;30.023707456
./TPTP-v8.2.0/Problems/LAT/LAT040-1.p;255;30.007844114;255;30.007277224;255;30.012220278;255;30.006829910;255;30.003282593;255;30.109435629
./TPTP-v8.2.0/Problems/LAT/LAT208-1.p;255;30.009079306;255;30.007456748;255;30.011639463;255;30.012163147;255;30.003463469;255;30.144707096
./TPTP-v8.2.0/Problems/LAT/LAT163-1.p;255;30.008423139;255;30.008139266;255;30.011777267;255;30.007863567;255;30.003496379;255;30.154633311
./TPTP-v8.2.0/Problems/LAT/LAT164-1.p;255;30.009127807;255;30.008184377;255;30.011198311;255;30.009400416;255;30.003462859;255;30.154155459
./TPTP-v8.2.0/Problems/LAT/LAT151-1.p;255;30.008573783;255;30.008394282;255;30.012111585;255;30.007634101;255;30.003339315;255;30.130894221
./TPTP-v8.2.0/Problems/LAT/LAT009-1.p;255;30.008787847;255;30.008397303;255;30.011538531;255;30.010845053;255;30.004061293;255;30.138027164
./TPTP-v8.2.0/Problems/LAT/LAT246-1.p;255;30.008460310;255;30.006621757;255;30.011998312;255;30.013745658;255;30.003392647;255;30.124702011
./TPTP-v8.2.0/Problems/LAT/LAT180-1.p;255;30.009836395;255;30.007373375;255;30.014126896;255;30.012217049;255;30.004041364;255;30.186072439
./TPTP-v8.2.0/Problems/LAT/LAT005-6.p;255;30.009754763;255;30.006227846;255;30.013818609;255;30.010409032;255;30.003707014;255;30.084969310
./TPTP-v8.2.0/Problems/LAT/LAT007-1.p;255;30.009836194;255;30.007361825;255;30.015257196;255;30.008625306;255;30.004002912;255;30.046988144
./TPTP-v8.2.0/Problems/LAT/LAT241-1.p;255;30.008967482;255;30.006440202;255;30.013964683;255;30.012786944;255;30.004044543;255;30.126926289
./TPTP-v8.2.0/Problems/LAT/LAT233-1.p;255;30.008658655;255;30.007293623;255;30.011775557;255;30.012425104;255;30.003506629;255;30.108663790
./TPTP-v8.2.0/Problems/LAT/LAT156-1.p;255;30.007729960;255;30.008121205;255;30.012559336;255;30.008013381;255;30.003393166;255;30.150368302
./TPTP-v8.2.0/Problems/LAT/LAT158-1.p;255;30.008197373;255;30.007345675;255;30.010757340;255;30.008771180;255;30.003252082;255;30.155418551
./TPTP-v8.2.0/Problems/LAT/LAT234-1.p;255;30.008841978;255;30.006356300;255;30.012549776;255;30.012022394;255;30.003493109;255;30.128306925
./TPTP-v8.2.0/Problems/LAT/LAT187-1.p;255;30.007860354;255;30.007993812;255;30.014658610;255;30.012434445;255;30.003545410;255;30.215704521
./TPTP-v8.2.0/Problems/LAT/LAT225-1.p;255;30.008346586;255;30.006365460;255;30.010948785;255;30.013239765;255;30.003916419;255;30.155120874
./TPTP-v8.2.0/Problems/LAT/LAT248-1.p;255;30.007447184;255;30.007286503;255;30.012263419;255;30.013121092;255;30.003521540;255;30.167580074
./TPTP-v8.2.0/Problems/LAT/LAT250-1.p;255;30.008568362;255;30.007089267;255;30.010467132;255;30.012531166;255;30.003263383;255;30.119662732
./TPTP-v8.2.0/Problems/LAT/LAT149-1.p;255;30.008502080;255;30.007170730;255;30.011064478;255;30.007482556;255;30.003890468;255;30.154785505
./TPTP-v8.2.0/Problems/LAT/LAT222-1.p;255;30.009088175;255;30.007108248;255;30.013007738;255;30.011899470;255;30.003753155;255;30.172491700
