file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;cadical_hybrid_res;cadical_hybrid_time;z3_rect_res;z3_rect_time;z3_core;z3_core_time;z3_hybrid;z3_hybrid_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LAT/LAT261-2.p;0;.029786633;0;.027363003;0;.027026943;0;.037501518;0;.036406110;0;.033563998;0;.004262558;0;.023048102
./TPTP-v8.2.0/Problems/LAT/LAT270-2.p;0;.030061490;0;.048594699;0;.031957197;0;.056504158;0;.039908049;0;.035091868;0;.004351250;0;.027528167
./TPTP-v8.2.0/Problems/LAT/LAT279-2.p;0;.382207253;0;.438822684;0;.041740886;0;1.089305781;0;2.186568634;0;.039749475;0;.004356340;0;.027817623
./TPTP-v8.2.0/Problems/LAT/LAT266-2.p;0;1.088806649;0;.408118439;0;.141804235;0;5.591992986;0;1.818153771;0;.474308702;0;.004466502;0;.028986834
./TPTP-v8.2.0/Problems/LAT/LAT014-1.p;0;3.412088988;0;.039430888;0;.034748778;0;6.460438055;0;.089990895;0;.041567741;0;.004647157;255;30.112436858
./TPTP-v8.2.0/Problems/LAT/LAT039-1.p;0;20.667363522;0;.077978151;0;.049665576;255;30.010472544;0;.431661337;0;.069158289;0;.003463718;0;.040058603
./TPTP-v8.2.0/Problems/LAT/LAT267-1.p;0;4.803327543;0;.226181339;255;30.067049748;0;9.957683676;0;.252969457;255;30.042353819;0;.060990662;0;.061520416
./TPTP-v8.2.0/Problems/LAT/LAT260-1.p;0;14.502575483;0;5.151358214;255;30.078935310;0;8.101170222;255;30.008345197;0;23.648791064;0;.056755386;0;.061147417
./TPTP-v8.2.0/Problems/LAT/LAT277-2.p;255;30.008939618;255;30.008609435;0;2.425860613;255;30.013707531;255;30.006965150;0;1.936838880;0;.004872263;0;.097822705
./TPTP-v8.2.0/Problems/LAT/LAT042-1.p;255;30.007167593;255;30.007179679;255;30.009136745;255;30.014255276;255;30.015116742;255;30.020301512;0;.193338553;0;.118846768
./TPTP-v8.2.0/Problems/LAT/LAT271-1.p;255;30.068344650;255;30.006924892;255;30.081866196;255;30.053348925;255;30.006320531;255;30.030328386;0;.050403305;0;.328065362
./TPTP-v8.2.0/Problems/LAT/LAT268-2.p;255;30.009747539;255;30.007534457;255;30.009872915;255;30.018647447;255;30.021585367;255;30.021426591;0;2.586165934;0;.254112190
./TPTP-v8.2.0/Problems/LAT/LAT082-1.p;255;30.007562232;255;30.008231315;255;30.009102775;255;30.015643751;255;30.010108415;255;30.014710920;255;30.003658994;255;30.020885047
./TPTP-v8.2.0/Problems/LAT/LAT085-1.p;255;30.007439779;255;30.008172933;255;30.009111184;255;30.015796015;255;30.009085130;255;30.014204318;255;30.003616633;255;30.015730307
./TPTP-v8.2.0/Problems/LAT/LAT393-2.p;255;30.007597134;255;30.009959859;255;30.010430938;255;30.010598953;255;30.012351313;255;30.017903921;255;30.003040138;255;30.008891924
./TPTP-v8.2.0/Problems/LAT/LAT394-2.p;255;30.007199473;255;30.007291381;255;30.009078514;255;30.012730528;255;30.011415439;255;30.014381993;255;30.003439799;255;30.013279326
./TPTP-v8.2.0/Problems/LAT/LAT392-1.p;255;30.006830905;255;30.010241756;255;30.010868289;255;30.011855555;255;30.014597099;255;30.018494506;255;30.003929191;255;30.034501542
./TPTP-v8.2.0/Problems/LAT/LAT013-1.p;255;30.007084771;255;30.007684121;255;30.008951801;255;30.015978209;255;30.011758617;255;30.015888040;255;30.003132411;255;30.013539302
./TPTP-v8.2.0/Problems/LAT/LAT079-1.p;255;30.007604564;255;30.007638050;255;30.010624213;255;30.011929767;255;30.013262716;255;30.012932375;255;30.003128820;255;30.020358545
./TPTP-v8.2.0/Problems/LAT/LAT070-1.p;255;30.007444810;255;30.008015630;255;30.008309205;255;30.013723682;255;30.010217549;255;30.014687190;255;30.003480330;255;30.015293436
./TPTP-v8.2.0/Problems/LAT/LAT077-1.p;255;30.007347137;255;30.008022150;255;30.009460364;255;30.011516167;255;30.010506716;255;30.016542047;255;30.003205013;255;30.019373489
./TPTP-v8.2.0/Problems/LAT/LAT094-1.p;255;30.006778014;255;30.008119132;255;30.010065060;255;30.016635297;255;30.014512657;255;30.017464820;255;30.003164011;255;30.034084192
./TPTP-v8.2.0/Problems/LAT/LAT005-1.p;255;30.008755683;255;30.005900036;255;30.009111255;255;30.013373243;255;30.013978393;255;30.020848716;255;30.003460989;255;30.082525838
./TPTP-v8.2.0/Problems/LAT/LAT215-1.p;255;30.007784718;255;30.008441100;255;30.011860104;255;30.012207594;255;30.012762403;255;30.017265216;255;30.004116195;255;30.166300158
./TPTP-v8.2.0/Problems/LAT/LAT179-1.p;255;30.008625700;255;30.006872080;255;30.009274199;255;30.012817479;255;30.013189984;255;30.018965379;255;30.003383257;255;30.162392469
./TPTP-v8.2.0/Problems/LAT/LAT236-1.p;255;30.007555873;255;30.006969253;255;30.010876870;255;30.013560099;255;30.015037971;255;30.017210074;255;30.003406247;255;30.127705302
./TPTP-v8.2.0/Problems/LAT/LAT170-1.p;255;30.007932532;255;30.008387909;255;30.010567602;255;30.015409855;255;30.012574848;255;30.016566627;255;30.003355656;255;30.176405845
./TPTP-v8.2.0/Problems/LAT/LAT139-1.p;255;30.007294487;255;30.007989949;255;30.010540621;255;30.013835375;255;30.010211918;255;30.022172029;255;30.003574022;255;30.181808010
./TPTP-v8.2.0/Problems/LAT/LAT177-1.p;255;30.008679881;255;30.008292186;255;30.010653044;255;30.011165568;255;30.007940761;255;30.017857530;255;30.003086020;255;30.210061095
./TPTP-v8.2.0/Problems/LAT/LAT252-1.p;255;30.007401409;255;30.006167273;255;30.009716770;255;30.014492391;255;30.016075547;255;30.019954733;255;30.004228588;255;30.188231033
./TPTP-v8.2.0/Problems/LAT/LAT142-1.p;255;30.007946003;255;30.008828341;255;30.009737890;255;30.015989830;255;30.008714240;255;30.016551958;255;30.003673064;255;30.183999836
./TPTP-v8.2.0/Problems/LAT/LAT238-1.p;255;30.007995364;255;30.006293547;255;30.009535596;255;30.014629395;255;30.016842196;255;30.025856413;255;30.003819258;255;30.141231864
./TPTP-v8.2.0/Problems/LAT/LAT401-2.p;255;30.008367773;255;30.006669415;255;30.008761986;255;30.014370159;255;30.021653457;255;30.026856058;255;30.003360286;255;30.206576697
./TPTP-v8.2.0/Problems/LAT/LAT255-1.p;255;30.006744482;255;30.007060436;255;30.009024383;255;30.013873226;255;30.015080171;255;30.019719868;255;30.003827018;255;30.198143914
./TPTP-v8.2.0/Problems/LAT/LAT212-1.p;255;30.008770153;255;30.007149387;255;30.010232264;255;30.012343327;255;30.013070970;255;30.016396183;255;30.003296475;255;30.240039945
./TPTP-v8.2.0/Problems/LAT/LAT182-1.p;255;30.007570823;255;30.007410465;255;30.010037878;255;30.012979123;255;30.014256691;255;30.020356794;255;30.003254773;255;30.161784784
./TPTP-v8.2.0/Problems/LAT/LAT193-1.p;255;30.007556873;255;30.006802929;255;30.010399087;255;30.012886291;255;30.015741678;255;30.015623294;255;30.003370346;255;30.217429113
./TPTP-v8.2.0/Problems/LAT/LAT400-1.p;255;30.007782998;255;30.008091402;255;30.011650799;255;30.013625609;255;30.015818310;255;30.012682739;255;30.004198857;255;30.232781111
./TPTP-v8.2.0/Problems/LAT/LAT021-1.p;255;30.008126567;255;30.006863141;255;30.009095925;255;30.012051610;255;30.014496517;255;30.016455345;255;30.004171717;255;30.258601595
./TPTP-v8.2.0/Problems/LAT/LAT186-10.p;255;30.008524367;255;30.008636455;255;30.009981977;255;30.016664256;255;30.012931957;255;30.017386119;255;30.003986472;255;30.200845984
./TPTP-v8.2.0/Problems/LAT/LAT153-1.p;255;30.008352233;255;30.007771724;255;30.010299215;255;30.012513191;255;30.011250534;255;30.018526817;255;30.004074955;255;30.189442734
./TPTP-v8.2.0/Problems/LAT/LAT220-1.p;255;30.008340792;255;30.006484900;255;30.009461164;255;30.010135041;255;30.016401676;255;30.017833680;255;30.003884480;255;30.218550511
./TPTP-v8.2.0/Problems/LAT/LAT244-1.p;255;30.007918842;255;30.006653745;255;30.009327100;255;30.015595150;255;30.013255275;255;30.016199639;255;30.003709766;255;30.193426785
./TPTP-v8.2.0/Problems/LAT/LAT145-1.p;255;30.007737297;255;30.008051601;255;30.010672084;255;30.013683541;255;30.009708715;255;30.019239065;255;30.003174642;255;30.249374961
./TPTP-v8.2.0/Problems/LAT/LAT161-1.p;255;30.007057980;255;30.006403398;255;30.009083444;255;30.017328654;255;30.010427034;255;30.017930642;255;30.003208073;255;30.201062688
./TPTP-v8.2.0/Problems/LAT/LAT093-1.p;255;30.006414305;255;30.007366024;255;30.006862769;255;30.009329572;255;30.009328707;255;30.015132672;255;30.003846079;255;30.013143603
./TPTP-v8.2.0/Problems/LAT/LAT194-1.p;255;30.007723137;255;30.007226650;255;30.010917501;255;30.017239181;255;30.013292346;255;30.019215595;255;30.003219663;255;30.263037506
./TPTP-v8.2.0/Problems/LAT/LAT231-1.p;255;30.008179108;255;30.007946647;255;30.010157052;255;30.019181430;255;30.014434515;255;30.019568104;255;30.003878880;255;30.231144890
./TPTP-v8.2.0/Problems/LAT/LAT154-1.p;255;30.007378679;255;30.009591909;255;30.010003518;255;30.011942637;255;30.010283770;255;30.018393315;255;30.003247734;255;30.219624878
./TPTP-v8.2.0/Problems/LAT/LAT066-1.p;255;30.007612114;255;30.007980389;255;30.010092950;255;30.014932833;255;30.013416969;255;30.020089016;255;30.003277665;255;30.261093658
./TPTP-v8.2.0/Problems/LAT/LAT002-1.p;255;30.008521578;255;30.007167648;255;30.007819022;255;30.013274931;255;30.008738392;255;30.013367036;255;30.003652473;255;30.263775206
./TPTP-v8.2.0/Problems/LAT/LAT185-1.p;255;30.007634575;255;30.008014939;255;30.011953267;255;30.019958850;255;30.012742783;255;30.018120217;255;30.003873860;255;30.234579866
./TPTP-v8.2.0/Problems/LAT/LAT243-1.p;255;30.007808390;255;30.007179828;255;30.010440938;255;30.015876177;255;30.013415679;255;30.018252630;255;30.003117310;255;30.244561880
./TPTP-v8.2.0/Problems/LAT/LAT026-1.p;255;30.007231384;255;30.007724062;255;30.009408422;255;30.012637465;255;30.012967938;255;30.013595272;255;30.003976472;255;30.344498748
./TPTP-v8.2.0/Problems/LAT/LAT045-1.p;255;30.006820885;255;30.010274856;255;30.009598668;255;30.016507913;255;30.012023945;255;30.019408600;255;30.003174702;255;30.245285028
./TPTP-v8.2.0/Problems/LAT/LAT260-2.p;0;.030036120;0;.031263511;0;.031755134;0;.042300310;0;.041678115;0;.034589376;0;.005949461;0;.025332691
./TPTP-v8.2.0/Problems/LAT/LAT028-1.p;255;30.007839010;255;30.006658055;255;30.008810097;255;30.016844691;255;30.012739222;255;30.017022590;255;30.003566632;255;30.326134763
./TPTP-v8.2.0/Problems/LAT/LAT065-10.p;255;30.008777964;255;30.009592259;255;30.008813518;255;30.014722538;255;30.013301447;255;30.021889382;255;30.003466109;255;30.259493807
./TPTP-v8.2.0/Problems/LAT/LAT222-10.p;255;30.007149212;255;30.007809114;255;30.010466249;255;30.021854618;255;30.012586589;255;30.017015939;255;30.003570822;255;30.249224857
./TPTP-v8.2.0/Problems/LAT/LAT166-1.p;255;30.006271440;255;30.006032790;255;30.008065709;255;30.013238140;255;30.010575187;255;30.018802245;255;30.003407467;255;30.248132840
./TPTP-v8.2.0/Problems/LAT/LAT030-1.p;255;30.005805250;255;30.007004086;255;30.006622163;255;30.012673807;255;30.008740582;255;30.021032322;255;30.003467920;255;30.010313931
./TPTP-v8.2.0/Problems/LAT/LAT267-2.p;0;.031734733;0;.029416775;0;.029578949;0;.041191103;0;.034585266;0;.034415862;0;.005221012;0;.031483647
./TPTP-v8.2.0/Problems/LAT/LAT227-1.p;255;30.007278085;255;30.006403058;255;30.010254644;255;30.018406420;255;30.014201370;255;30.023107083;255;30.003401577;255;30.390174715
./TPTP-v8.2.0/Problems/LAT/LAT269-1.p;255;30.050254362;255;30.008434210;255;30.078767817;255;30.069292918;255;30.007062228;255;30.028655894;255;30.003885220;255;30.312675193
./TPTP-v8.2.0/Problems/LAT/LAT229-1.p;255;30.007538252;255;30.006817480;255;30.008693084;255;30.018069783;255;30.017706348;255;30.019134082;255;30.004391803;255;30.448620034
./TPTP-v8.2.0/Problems/LAT/LAT276-1.p;255;30.093043115;255;30.005637660;255;30.083550648;255;30.045605350;255;30.007014808;255;30.039862248;255;30.003401258;255;30.281708300
./TPTP-v8.2.0/Problems/LAT/LAT039-2.p;0;.033508219;0;.031261671;0;.046644110;0;.047567515;0;.041608673;0;.037649693;0;.003295783;0;.028576193
./TPTP-v8.2.0/Problems/LAT/LAT168-1.p;255;30.007017487;255;30.007124064;255;30.008128946;255;30.010764943;255;30.009018292;255;30.013975606;255;30.003710268;255;30.232323881
./TPTP-v8.2.0/Problems/LAT/LAT271-2.p;0;.031908021;0;.029003445;0;.029258932;0;.052613913;0;.040528032;0;.036146259;0;.004338541;0;.028577385
./TPTP-v8.2.0/Problems/LAT/LAT203-1.p;255;30.007585024;255;30.007087084;255;30.008272000;255;30.008966616;255;30.012062247;255;30.016238249;255;30.003468167;255;30.084231459
./TPTP-v8.2.0/Problems/LAT/LAT204-1.p;255;30.008943005;255;30.006821405;255;30.009739238;255;30.009581227;255;30.011489002;255;30.015752631;255;30.003829702;255;30.104746738
./TPTP-v8.2.0/Problems/LAT/LAT278-1.p;255;30.132190136;255;30.007493800;255;30.065385536;255;30.072533353;255;30.007048896;255;30.029327125;0;.059764326;255;30.232287682
./TPTP-v8.2.0/Problems/LAT/LAT037-1.p;255;30.007290676;255;30.005876483;255;30.008081685;255;30.010833065;255;30.007555897;255;30.014571843;255;30.004048683;255;30.106830615
./TPTP-v8.2.0/Problems/LAT/LAT221-1.p;255;30.008040604;255;30.007134902;255;30.009239729;255;30.013120907;255;30.011599411;255;30.015832200;255;30.004598919;255;30.090775600
./TPTP-v8.2.0/Problems/LAT/LAT261-1.p;0;14.932171673;0;12.918957636;255;30.091361180;0;7.509572765;255;30.007466838;0;23.290644029;0;.059564125;0;.060266336
./TPTP-v8.2.0/Problems/LAT/LAT269-2.p;255;30.009719498;255;30.008122546;255;30.010665973;255;30.015640085;255;30.010686122;255;30.018601727;0;.005801264;0;.029364741
./TPTP-v8.2.0/Problems/LAT/LAT012-1.p;255;30.006964151;255;30.006084797;255;30.007483974;255;30.011767343;255;30.009088062;255;30.013859506;255;30.004015589;255;30.137357901
./TPTP-v8.2.0/Problems/LAT/LAT015-1.p;255;30.007308108;255;30.005609012;255;30.006951759;255;30.012185567;255;30.010567753;255;30.022789281;255;30.003635313;255;30.017174707
./TPTP-v8.2.0/Problems/LAT/LAT270-1.p;255;30.046142841;255;30.006221328;255;30.067424780;255;30.056257587;255;30.006945557;255;30.043830123;0;.051205695;0;.333782331
./TPTP-v8.2.0/Problems/LAT/LAT226-1.p;255;30.007589372;255;30.007107387;255;30.009469118;255;30.012206468;255;30.011184006;255;30.015948946;255;30.004062478;255;30.093873427
./TPTP-v8.2.0/Problems/LAT/LAT276-2.p;255;30.009407599;255;30.007331656;255;30.008792809;255;30.016178128;255;30.012412053;255;30.018023752;255;30.003512677;0;.031126668
./TPTP-v8.2.0/Problems/LAT/LAT279-1.p;255;30.131677839;255;30.006394835;255;30.075852771;255;30.072313691;255;30.006885895;255;30.032210768;0;.049176928;255;30.252638034
./TPTP-v8.2.0/Problems/LAT/LAT266-1.p;255;30.046517971;255;30.007783305;255;30.077419745;255;30.065439342;255;30.007452935;255;30.030572905;0;.341973429;255;30.261921648
./TPTP-v8.2.0/Problems/LAT/LAT254-1.p;255;30.006746308;255;30.007884777;255;30.009909019;255;30.011472790;255;30.012562079;255;30.016268630;255;30.004129639;255;30.112269799
./TPTP-v8.2.0/Problems/LAT/LAT192-1.p;255;30.008166873;255;30.008551695;255;30.009381474;255;30.013033084;255;30.015345167;255;30.014997505;255;30.003992895;255;30.112061044
./TPTP-v8.2.0/Problems/LAT/LAT143-1.p;255;30.008870047;255;30.007452582;255;30.010321990;255;30.011573882;255;30.011277022;255;30.015471398;255;30.004577582;255;30.144700809
./TPTP-v8.2.0/Problems/LAT/LAT138-1.p;255;30.008968973;255;30.008443354;255;30.009967034;255;30.011214216;255;30.009195749;255;30.014993469;255;30.003634031;255;30.113911821
./TPTP-v8.2.0/Problems/LAT/LAT084-1.p;255;30.007985197;255;30.007345855;255;30.008389213;255;30.015965256;255;30.009155593;255;30.015045558;255;30.003810973;255;30.013216063
./TPTP-v8.2.0/Problems/LAT/LAT228-1.p;255;30.007855905;255;30.007203281;255;30.009567856;255;30.011419774;255;30.012957636;255;30.016081942;255;30.003757935;255;30.137211999
./TPTP-v8.2.0/Problems/LAT/LAT253-1.p;255;30.008491064;255;30.007738400;255;30.009393793;255;30.012628272;255;30.012634962;255;30.015903741;255;30.004274305;255;30.113014552
./TPTP-v8.2.0/Problems/LAT/LAT401-1.p;255;30.009750730;255;30.007547415;255;30.009248831;255;30.014054124;255;30.016611534;255;30.023455283;255;30.003449361;255;30.121877518
./TPTP-v8.2.0/Problems/LAT/LAT144-1.p;255;30.008959221;255;30.009138963;255;30.009756767;255;30.011181635;255;30.008356215;255;30.014285170;255;30.003700794;255;30.093208438
./TPTP-v8.2.0/Problems/LAT/LAT393-1.p;255;30.008144328;255;30.006899797;255;30.008531502;255;30.013464750;255;30.014064916;255;30.018315455;255;30.003691255;255;30.016603542
./TPTP-v8.2.0/Problems/LAT/LAT195-1.p;255;30.008763533;255;30.007629266;255;30.010884756;255;30.012780866;255;30.012773766;255;30.015600712;255;30.003978926;255;30.134221091
./TPTP-v8.2.0/Problems/LAT/LAT268-10.p;255;30.012192714;255;30.006308905;255;30.012214402;255;30.015857903;255;30.017368474;255;30.025549671;255;30.004345556;255;30.012158873
./TPTP-v8.2.0/Problems/LAT/LAT083-1.p;255;30.009151092;255;30.009856695;255;30.010730997;255;30.014050260;255;30.011851977;255;30.016547018;255;30.004339927;255;30.017317877
./TPTP-v8.2.0/Problems/LAT/LAT394-1.p;255;30.008511434;255;30.007818706;255;30.010433128;255;30.017346013;255;30.011350263;255;30.019746958;255;30.003628287;255;30.014702673
./TPTP-v8.2.0/Problems/LAT/LAT400-2.p;255;30.010530175;255;30.005811932;255;30.008180807;255;30.014516375;255;30.016386567;255;30.023766322;255;30.003833812;255;30.115318176
./TPTP-v8.2.0/Problems/LAT/LAT029-1.p;255;30.008773322;255;30.007079440;255;30.007809389;255;30.013575551;255;30.009286920;255;30.020434313;255;30.003930729;255;30.127614663
./TPTP-v8.2.0/Problems/LAT/LAT095-1.p;255;30.008847235;255;30.006978553;255;30.008908387;255;30.016839502;255;30.009019262;255;30.015933437;255;30.003790768;255;30.011558814
./TPTP-v8.2.0/Problems/LAT/LAT005-2.p;255;30.008067350;255;30.007102544;255;30.012661002;255;30.012367771;255;30.012032532;255;30.013720990;255;30.004291867;255;30.053519934
./TPTP-v8.2.0/Problems/LAT/LAT171-1.p;255;30.008432515;255;30.008874534;255;30.009039615;255;30.010695871;255;30.009107737;255;30.014631392;255;30.003242103;255;30.170484686
./TPTP-v8.2.0/Problems/LAT/LAT176-1.p;255;30.008431394;255;30.007647843;255;30.009837374;255;30.011856439;255;30.008027412;255;30.014950387;255;30.003547988;255;30.158483409
./TPTP-v8.2.0/Problems/LAT/LAT092-1.p;255;30.007726985;255;30.008899199;255;30.010548936;255;30.014467846;255;30.011854813;255;30.021541785;255;30.003065678;255;30.036320142
./TPTP-v8.2.0/Problems/LAT/LAT020-1.p;255;30.007972749;255;30.007347631;255;30.009256514;255;30.013056760;255;30.013095302;255;30.016013522;255;30.002900526;255;30.151609015
./TPTP-v8.2.0/Problems/LAT/LAT178-1.p;255;30.008669209;255;30.007904759;255;30.009488872;255;30.013346950;255;30.013566246;255;30.016680782;255;30.004117350;255;30.152736926
./TPTP-v8.2.0/Problems/LAT/LAT241-10.p;255;30.009656577;255;30.008450421;255;30.009633444;255;30.013952265;255;30.013393509;255;30.016652029;255;30.003475200;255;30.144371483
./TPTP-v8.2.0/Problems/LAT/LAT005-3.p;255;30.007727411;255;30.007084812;255;30.012278959;255;30.013648636;255;30.013552853;255;30.016096063;255;30.003961404;255;30.153888156
./TPTP-v8.2.0/Problems/LAT/LAT213-1.p;255;30.009169956;255;30.007053791;255;30.011614979;255;30.013025457;255;30.013486841;255;30.015597769;255;30.004327104;255;30.165225251
./TPTP-v8.2.0/Problems/LAT/LAT206-10.p;255;30.009397887;255;30.007598089;255;30.010721878;255;30.015554354;255;30.012111877;255;30.016088558;255;30.003609059;255;30.141241331
./TPTP-v8.2.0/Problems/LAT/LAT205-1.p;255;30.009372240;255;30.008009295;255;30.008544780;255;30.013528180;255;30.014344373;255;30.015795542;255;30.003213062;255;30.169037346
./TPTP-v8.2.0/Problems/LAT/LAT223-10.p;255;30.009223592;255;30.009512746;255;30.010854482;255;30.015183463;255;30.014489942;255;30.017658250;255;30.004591834;255;30.214821521
./TPTP-v8.2.0/Problems/LAT/LAT031-1.p;255;30.007476581;255;30.006568490;255;30.009500204;255;30.011720375;255;30.012975631;255;30.015017868;255;30.003674471;255;30.173641891
./TPTP-v8.2.0/Problems/LAT/LAT214-1.p;255;30.008861825;255;30.007897403;255;30.009765565;255;30.014255162;255;30.013043547;255;30.016165995;255;30.003974224;255;30.203898414
./TPTP-v8.2.0/Problems/LAT/LAT036-1.p;255;30.008238730;255;30.007996123;255;30.010131973;255;30.014763593;255;30.008434904;255;30.015617236;255;30.002564152;255;30.184817363
./TPTP-v8.2.0/Problems/LAT/LAT043-1.p;255;30.008533445;255;30.008232881;255;30.008701274;255;30.014775426;255;30.010372112;255;30.016477783;255;30.003044860;255;30.155927794
./TPTP-v8.2.0/Problems/LAT/LAT202-1.p;255;30.009857351;255;30.007131203;255;30.008431140;255;30.011670321;255;30.013447932;255;30.015477019;255;30.002968979;255;30.198042146
./TPTP-v8.2.0/Problems/LAT/LAT044-1.p;255;30.009422273;255;30.006728757;255;30.008791445;255;30.013601361;255;30.009743893;255;30.018659114;255;30.004516719;255;30.163377159
./TPTP-v8.2.0/Problems/LAT/LAT169-1.p;255;30.010005925;255;30.007578008;255;30.008639077;255;30.014423070;255;30.010880890;255;30.015706516;255;30.003840044;255;30.206430760
./TPTP-v8.2.0/Problems/LAT/LAT167-1.p;255;30.009120874;255;30.007972983;255;30.009869217;255;30.014001154;255;30.007694346;255;30.015494807;255;30.004120260;255;30.191796870
./TPTP-v8.2.0/Problems/LAT/LAT272-2.p;0;.033839129;0;.031291278;0;.030329902;0;.052090906;0;.043788865;0;.037232633;0;.004973478;0;.028181533
./TPTP-v8.2.0/Problems/LAT/LAT027-1.p;255;30.008147581;255;30.007951225;255;30.009003384;255;30.013431917;255;30.015237239;255;30.013829489;255;30.003704646;255;30.294393517
./TPTP-v8.2.0/Problems/LAT/LAT155-1.p;255;30.007251802;255;30.007268049;255;30.009436722;255;30.010420831;255;30.006974987;255;30.013506623;255;30.003528036;255;30.110693813
./TPTP-v8.2.0/Problems/LAT/LAT038-1.p;255;30.008664057;255;30.007712604;255;30.008842555;255;30.014289669;255;30.013485857;255;30.018212229;255;30.003510899;255;30.218666814
./TPTP-v8.2.0/Problems/LAT/LAT183-10.p;255;30.009352586;255;30.008880660;255;30.010203876;255;30.018384848;255;30.013560531;255;30.021868624;255;30.003287924;255;30.243879094
./TPTP-v8.2.0/Problems/LAT/LAT160-1.p;255;30.009261616;255;30.006815183;255;30.009515290;255;30.010840858;255;30.007849976;255;30.015001400;255;30.003472959;255;30.191464650
./TPTP-v8.2.0/Problems/LAT/LAT400-3.p;255;30.009136760;255;30.006849782;255;30.008769948;255;30.013588654;255;30.013217126;255;30.012565208;255;30.003454035;255;30.258386533
./TPTP-v8.2.0/Problems/LAT/LAT268-1.p;255;30.048906638;255;30.007735573;255;30.074519471;255;30.043371979;255;30.006773162;255;30.031829676;255;30.003989895;255;30.265062835
./TPTP-v8.2.0/Problems/LAT/LAT242-1.p;255;30.007789909;255;30.007485429;255;30.010267590;255;30.010516668;255;30.011922881;255;30.015558416;255;30.002959416;255;30.109923609
./TPTP-v8.2.0/Problems/LAT/LAT264-2.p;0;.030266560;0;.029860008;0;.027887794;0;.044461014;0;.039662531;0;.034959460;0;.004597797;0;.025532249
./TPTP-v8.2.0/Problems/LAT/LAT277-1.p;255;30.182729093;255;30.007444745;255;30.083471630;255;30.050741812;255;30.007579490;255;30.041299288;255;30.003755227;255;30.229476967
./TPTP-v8.2.0/Problems/LAT/LAT184-1.p;255;30.007701704;255;30.006933814;255;30.008751049;255;30.010759381;255;30.011892248;255;30.015397521;255;30.003911064;255;30.097169337
./TPTP-v8.2.0/Problems/LAT/LAT152-1.p;255;30.008037036;255;30.007889860;255;30.009286667;255;30.011226534;255;30.007901926;255;30.013833360;255;30.003613020;255;30.104032110
./TPTP-v8.2.0/Problems/LAT/LAT245-1.p;255;30.007447173;255;30.007213878;255;30.008438819;255;30.011480592;255;30.011858071;255;30.016390104;255;30.003835196;255;30.097283165
./TPTP-v8.2.0/Problems/LAT/LAT275-2.p;0;1.151817106;0;.799310167;0;.812827029;0;9.353038526;0;5.161590623;0;.423969432;0;.003364723;0;.025292630
./TPTP-v8.2.0/Problems/LAT/LAT183-1.p;255;30.008760760;255;30.007167956;255;30.009057754;255;30.009893451;255;30.011654092;255;30.020989821;255;30.004480832;255;30.096547545
./TPTP-v8.2.0/Problems/LAT/LAT278-2.p;0;10.888181967;255;30.007179724;0;.366763560;0;28.845036374;255;30.019035579;0;.709283083;0;.005032409;0;.029412513
./TPTP-v8.2.0/Problems/LAT/LAT280-2.p;0;.423921834;0;.452830481;0;.044615112;0;1.233372945;0;2.215670965;0;.041729011;0;.004646308;0;.029775652
./TPTP-v8.2.0/Problems/LAT/LAT076-1.p;255;30.006356375;255;30.006489895;255;30.008557798;255;30.009840716;255;30.008943010;255;30.012656446;255;30.004416299;255;30.010844075
./TPTP-v8.2.0/Problems/LAT/LAT239-1.p;255;30.007174361;255;30.006152101;255;30.009294444;255;30.012341908;255;30.013729638;255;30.016179838;255;30.004436464;255;30.100737645
./TPTP-v8.2.0/Problems/LAT/LAT035-1.p;255;30.008605484;255;30.008015583;0;6.466285447;255;30.012025889;255;30.010956177;0;2.760819470;0;.005297775;0;.082934073
./TPTP-v8.2.0/Problems/LAT/LAT004-1.p;255;30.008429588;255;30.006228256;255;30.009229435;255;30.014455975;255;30.010612049;255;30.012807845;255;30.003354174;255;30.097137267
./TPTP-v8.2.0/Problems/LAT/LAT078-1.p;255;30.006750416;255;30.006503080;255;30.007911333;255;30.008385556;255;30.008460971;255;30.014167284;255;30.004637158;255;30.011788900
./TPTP-v8.2.0/Problems/LAT/LAT237-1.p;255;30.008534165;255;30.006555033;255;30.008810729;255;30.011718481;255;30.014596262;255;30.016971422;255;30.003782092;255;30.116266033
./TPTP-v8.2.0/Problems/LAT/LAT230-1.p;255;30.006701511;255;30.005617738;255;30.008712520;255;30.011656102;255;30.012215398;255;30.019569033;255;30.004478197;255;30.134556801
./TPTP-v8.2.0/Problems/LAT/LAT265-1.p;0;5.812905967;255;30.008303675;255;30.071351413;0;5.040074396;255;30.007641258;255;30.040831946;0;.056939078;0;.060652879
./TPTP-v8.2.0/Problems/LAT/LAT263-2.p;255;30.009700003;255;30.007478059;255;30.008236154;255;30.015233970;255;30.011234784;255;30.017368473;0;.007621137;0;.026516560
./TPTP-v8.2.0/Problems/LAT/LAT003-1.p;255;30.010120225;255;30.006626641;255;30.010112112;255;30.016239760;255;30.010113907;255;30.014337768;255;30.003224510;255;30.098655228
