file;cadical_rect_res;cadical_rect_time;meancop_res;meancop_time;mbqi_res;mbqi_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LCL/LCL840-1.p;255;30.015850322;255;30.004314069;255;30.011614180;255;30.160792617
./TPTP-v8.2.0/Problems/LCL/LCL245-3.p;255;30.007373265;255;30.003896047;255;30.007186939;255;30.244025725
./TPTP-v8.2.0/Problems/LCL/LCL447-1.p;255;30.056554725;0;.029357409;255;30.015399950;255;30.180191903
./TPTP-v8.2.0/Problems/LCL/LCL809-1.p;0;.423871717;0;.038697899;255;30.042933527;0;.096119099
./TPTP-v8.2.0/Problems/LCL/LCL278-10.p;255;30.008896919;255;30.003939697;255;30.007941407;255;30.149938815
./TPTP-v8.2.0/Problems/LCL/LCL193-1.p;0;1.063082985;0;.006416170;255;30.008438202;0;4.107398072
./TPTP-v8.2.0/Problems/LCL/LCL239-3.p;255;30.007138321;255;30.003571362;255;30.009740824;255;30.263863579
./TPTP-v8.2.0/Problems/LCL/LCL185-1.p;0;.056113338;0;.004678812;255;30.007115151;0;.036028621
./TPTP-v8.2.0/Problems/LCL/LCL105-1.p;255;30.010550594;255;30.003659184;255;30.008072009;255;30.163835933
./TPTP-v8.2.0/Problems/LCL/LCL021-1.p;255;30.008760402;255;30.003369126;255;30.005398337;255;30.005971695
./TPTP-v8.2.0/Problems/LCL/LCL313-3.p;255;30.008220123;255;30.003031911;255;30.008587460;255;30.246510421
./TPTP-v8.2.0/Problems/LCL/LCL215-1.p;255;30.008214972;0;.049974268;255;30.008056683;255;30.155641324
./TPTP-v8.2.0/Problems/LCL/LCL102-1.p;255;30.008859540;0;.007202503;255;30.006067892;255;30.184301995
./TPTP-v8.2.0/Problems/LCL/LCL762-1.p;255;30.063497058;0;.019610202;255;30.011284889;0;7.058865577
./TPTP-v8.2.0/Problems/LCL/LCL832-1.p;255;30.014713752;255;30.003739049;255;30.012089687;255;30.166856941
./TPTP-v8.2.0/Problems/LCL/LCL237-3.p;255;30.009276525;255;30.003792679;255;30.009064911;255;30.151862482
./TPTP-v8.2.0/Problems/LCL/LCL757-1.p;255;30.045768022;255;30.004077693;255;30.009452320;255;30.172434787
./TPTP-v8.2.0/Problems/LCL/LCL781-1.p;255;30.030797062;255;30.003468198;255;30.007774712;255;30.224419941
./TPTP-v8.2.0/Problems/LCL/LCL026-1.p;255;30.006604285;255;30.004174974;255;30.007381137;255;30.223490739
./TPTP-v8.2.0/Problems/LCL/LCL360-1.p;0;.037207985;0;.005722910;255;30.008075521;0;.026577164
./TPTP-v8.2.0/Problems/LCL/LCL230-3.p;255;30.008360361;255;30.003766767;255;30.008419157;255;30.253983569
./TPTP-v8.2.0/Problems/LCL/LCL750-1.p;255;30.061840591;255;30.003746815;255;30.012190659;255;30.159034639
./TPTP-v8.2.0/Problems/LCL/LCL321-3.p;255;30.008378996;255;30.004330252;255;30.006723278;0;.730131221
./TPTP-v8.2.0/Problems/LCL/LCL774-1.p;0;1.146153150;0;.011883373;0;.877568703;0;.049110126
./TPTP-v8.2.0/Problems/LCL/LCL194-1.p;255;30.008274077;0;.008022165;255;30.007622253;0;4.099139318
./TPTP-v8.2.0/Problems/LCL/LCL130-1.p;255;30.009629895;0;.005901706;255;30.006482897;255;30.007483843
./TPTP-v8.2.0/Problems/LCL/LCL304-10.p;255;30.007965688;255;30.004042318;255;30.009127665;255;30.154945741
./TPTP-v8.2.0/Problems/LCL/LCL434-2.p;255;30.008180548;0;.010142715;255;30.008626652;0;.283540094
./TPTP-v8.2.0/Problems/LCL/LCL289-10.p;255;30.009154335;255;30.003212628;255;30.008684345;255;30.224485079
./TPTP-v8.2.0/Problems/LCL/LCL314-3.p;255;30.008322702;255;30.003837090;255;30.007066935;255;30.236919602
./TPTP-v8.2.0/Problems/LCL/LCL765-1.p;255;30.034219114;255;30.004407503;255;30.011385510;255;30.169414021
./TPTP-v8.2.0/Problems/LCL/LCL205-3.p;255;30.008127733;255;30.003980254;255;30.010782443;255;30.167083601
./TPTP-v8.2.0/Problems/LCL/LCL066-1.p;255;30.008963518;0;.071450478;255;30.006766819;255;30.224845712
./TPTP-v8.2.0/Problems/LCL/LCL378-1.p;255;30.008589982;255;30.003868358;255;30.011784389;255;30.150040570
./TPTP-v8.2.0/Problems/LCL/LCL773-1.p;0;4.257155230;0;.025875306;255;30.010614934;0;.082330425
./TPTP-v8.2.0/Problems/LCL/LCL818-1.p;0;22.964141808;0;.012846370;255;30.010321911;0;.064494365
./TPTP-v8.2.0/Problems/LCL/LCL068-1.p;255;30.009871937;255;30.004170930;255;30.006869096;255;30.015315927
./TPTP-v8.2.0/Problems/LCL/LCL230-2.p;0;.026932863;0;.004844036;0;.028318552;0;.023906939
./TPTP-v8.2.0/Problems/LCL/LCL326-3.p;255;30.006861459;255;30.003261475;255;30.008957519;255;30.146810921
./TPTP-v8.2.0/Problems/LCL/LCL227-1.p;255;30.008708521;255;30.004105974;255;30.007337424;255;30.150987495
./TPTP-v8.2.0/Problems/LCL/LCL176-3.p;0;10.724618824;0;.007428529;255;30.008730815;255;30.270277568
./TPTP-v8.2.0/Problems/LCL/LCL816-1.p;0;19.971898348;0;.014217608;255;30.010969731;0;.071270643
./TPTP-v8.2.0/Problems/LCL/LCL236-1.p;0;.665428465;0;.004873917;255;30.006582587;255;30.117508511
./TPTP-v8.2.0/Problems/LCL/LCL202-3.p;255;30.009024788;255;30.004173297;255;30.008636394;255;30.158894848
./TPTP-v8.2.0/Problems/LCL/LCL014-1.p;255;30.008619255;255;30.004287360;255;30.006534934;255;30.006504277
./TPTP-v8.2.0/Problems/LCL/LCL371-1.p;255;30.007320970;255;30.003915789;255;30.007262411;255;30.165372881
./TPTP-v8.2.0/Problems/LCL/LCL875-1.p;255;30.008084498;255;30.003756786;255;30.007594506;255;30.197883088
./TPTP-v8.2.0/Problems/LCL/LCL238-1.p;255;30.008618926;0;.009027913;255;30.008559727;255;30.133712600
./TPTP-v8.2.0/Problems/LCL/LCL270-3.p;255;30.008929572;255;30.003931073;255;30.007471316;255;30.221603497
./TPTP-v8.2.0/Problems/LCL/LCL076-2.p;0;.037176590;0;.004638590;0;.725423976;0;.036662145
./TPTP-v8.2.0/Problems/LCL/LCL328-3.p;255;30.009410681;255;30.003974375;255;30.009094076;255;30.276257324
./TPTP-v8.2.0/Problems/LCL/LCL858-1.p;0;16.225866642;0;.018699413;0;.137219485;0;.049280978
./TPTP-v8.2.0/Problems/LCL/LCL077-1.p;255;30.007237964;0;.032116030;255;30.006398788;255;30.194125473
./TPTP-v8.2.0/Problems/LCL/LCL083-2.p;255;30.009185010;255;30.004173220;255;30.007485934;255;30.007393060
./TPTP-v8.2.0/Problems/LCL/LCL353-3.p;255;30.008047343;255;30.003582333;255;30.011412689;255;30.248476256
./TPTP-v8.2.0/Problems/LCL/LCL182-1.p;255;30.008727804;0;.050546997;255;30.007296398;255;30.127651857
./TPTP-v8.2.0/Problems/LCL/LCL145-1.p;255;30.008370869;255;30.004046581;255;30.006687199;255;30.114476113
./TPTP-v8.2.0/Problems/LCL/LCL376-1.p;255;30.007476666;255;30.003616114;255;30.006331327;255;30.163339677
./TPTP-v8.2.0/Problems/LCL/LCL400-1.p;255;30.008269937;255;30.003708165;255;30.006375800;255;30.148356150
./TPTP-v8.2.0/Problems/LCL/LCL277-3.p;255;30.010923522;255;30.004591763;255;30.007406326;255;30.261182911
./TPTP-v8.2.0/Problems/LCL/LCL061-1.p;255;30.007885550;255;30.003928349;255;30.006800093;255;30.175962347
./TPTP-v8.2.0/Problems/LCL/LCL126-1.p;255;30.008429361;0;.005732871;255;30.007320255;0;.058742781
./TPTP-v8.2.0/Problems/LCL/LCL331-10.p;255;30.008937844;255;30.003919811;255;30.008197583;255;30.175112399
./TPTP-v8.2.0/Problems/LCL/LCL084-2.p;255;30.008621592;255;30.003614244;255;30.005685070;255;30.009095846
./TPTP-v8.2.0/Problems/LCL/LCL139-1.p;255;30.007671938;255;30.003376411;255;30.008393889;255;30.131855545
./TPTP-v8.2.0/Problems/LCL/LCL851-1.p;0;.606298827;0;.024780952;0;8.507534474;0;.100799624
./TPTP-v8.2.0/Problems/LCL/LCL342-3.p;255;30.007605022;255;30.004387249;255;30.008434885;255;30.268333456
./TPTP-v8.2.0/Problems/LCL/LCL084-3.p;255;30.009880269;255;30.003108757;255;30.005792055;255;30.007725856
./TPTP-v8.2.0/Problems/LCL/LCL154-1.p;255;30.008418314;255;30.003755987;255;30.009424431;255;30.276915587
./TPTP-v8.2.0/Problems/LCL/LCL079-1.p;255;30.008667375;0;.004558788;255;30.006607966;255;30.196162529
./TPTP-v8.2.0/Problems/LCL/LCL128-1.p;255;30.007292851;255;30.003700389;255;30.008058752;255;30.010058121
./TPTP-v8.2.0/Problems/LCL/LCL178-3.p;255;30.008656935;0;.038592441;255;30.007011387;255;30.254604161
./TPTP-v8.2.0/Problems/LCL/LCL070-1.p;255;30.008548242;0;27.162406479;255;30.007571834;255;30.006881541
./TPTP-v8.2.0/Problems/LCL/LCL266-3.p;255;30.009068574;255;30.003867311;255;30.008501106;255;30.249725606
./TPTP-v8.2.0/Problems/LCL/LCL367-1.p;255;30.008182838;255;30.003789969;255;30.008143954;255;30.180051670
./TPTP-v8.2.0/Problems/LCL/LCL355-1.p;0;.033515416;0;.016495721;255;30.007285136;0;.028414983
./TPTP-v8.2.0/Problems/LCL/LCL339-3.p;255;30.007336786;255;30.002732944;255;30.007156567;255;30.232192158
./TPTP-v8.2.0/Problems/LCL/LCL261-3.p;255;30.009290046;255;30.003952673;255;30.006884464;255;30.174669358
./TPTP-v8.2.0/Problems/LCL/LCL416-1.p;255;30.007409429;255;30.004202399;255;30.008603993;255;30.174594576
./TPTP-v8.2.0/Problems/LCL/LCL345-3.p;255;30.007461605;255;30.003593817;255;30.006882639;255;30.278426012
./TPTP-v8.2.0/Problems/LCL/LCL153-1.p;255;30.007949340;255;30.003247133;255;30.007963803;255;30.278126138
./TPTP-v8.2.0/Problems/LCL/LCL231-1.p;255;30.009034167;0;.574053418;255;30.007477706;255;30.187059106
./TPTP-v8.2.0/Problems/LCL/LCL337-3.p;255;30.008835242;255;30.003817363;255;30.008069777;255;30.256345565
./TPTP-v8.2.0/Problems/LCL/LCL121-1.p;255;30.008957018;255;30.003621002;255;30.008739511;255;30.010133998
./TPTP-v8.2.0/Problems/LCL/LCL115-2.p;255;30.007529901;255;30.003631996;255;30.007763567;255;30.146098571
./TPTP-v8.2.0/Problems/LCL/LCL060-10.p;255;30.007476228;255;30.004057656;255;30.008211519;255;30.104584662
./TPTP-v8.2.0/Problems/LCL/LCL799-1.p;0;11.052237284;0;.010820872;255;30.010622953;0;.053446119
./TPTP-v8.2.0/Problems/LCL/LCL226-3.p;0;.375579629;255;30.004406080;255;30.007494010;0;1.871905201
./TPTP-v8.2.0/Problems/LCL/LCL213-3.p;255;30.007745586;255;30.003637438;255;30.007981583;255;30.175961253
./TPTP-v8.2.0/Problems/LCL/LCL005-1.p;255;30.008627823;255;30.003767787;255;30.008344828;255;30.319955803
./TPTP-v8.2.0/Problems/LCL/LCL214-3.p;255;30.008076182;255;30.003815377;255;30.007825897;255;30.155268938
./TPTP-v8.2.0/Problems/LCL/LCL856-1.p;0;14.079602651;0;.008768324;255;30.010619385;0;.045861688
./TPTP-v8.2.0/Problems/LCL/LCL811-1.p;255;30.051514811;255;30.004070418;255;30.011205406;255;30.127342735
./TPTP-v8.2.0/Problems/LCL/LCL204-1.p;255;30.007865606;0;.024239187;255;30.006323191;255;30.133921682
./TPTP-v8.2.0/Problems/LCL/LCL002-1.p;255;30.008853162;255;30.004114079;255;30.007555146;255;30.186301471
./TPTP-v8.2.0/Problems/LCL/LCL330-3.p;255;30.007690833;255;30.003901067;255;30.010036770;255;30.276713023
./TPTP-v8.2.0/Problems/LCL/LCL112-2.p;255;30.007270188;255;30.003982171;255;30.007452346;255;30.117497324
./TPTP-v8.2.0/Problems/LCL/LCL268-3.p;255;30.007910616;255;30.003784979;255;30.007679997;255;30.133045713
./TPTP-v8.2.0/Problems/LCL/LCL270-10.p;255;30.008536330;255;30.004124407;255;30.011570838;255;30.108514604
./TPTP-v8.2.0/Problems/LCL/LCL203-1.p;255;30.008525638;0;.025036850;255;30.008097680;255;30.132729710
./TPTP-v8.2.0/Problems/LCL/LCL748-1.p;255;30.033873361;0;.320061545;255;30.008889227;0;5.694305082
./TPTP-v8.2.0/Problems/LCL/LCL369-1.p;255;30.008695253;255;30.003944416;255;30.007494082;255;30.183630098
./TPTP-v8.2.0/Problems/LCL/LCL037-1.p;255;30.011077098;255;30.004153741;255;30.005799364;255;30.007600165
./TPTP-v8.2.0/Problems/LCL/LCL790-1.p;255;30.043739340;255;30.003797682;255;30.010522582;255;30.164904115
./TPTP-v8.2.0/Problems/LCL/LCL221-3.p;255;30.007724955;255;30.003319049;255;30.008477490;255;30.248376317
./TPTP-v8.2.0/Problems/LCL/LCL824-1.p;255;30.047790111;255;30.004221116;255;30.014427682;255;30.133328487
./TPTP-v8.2.0/Problems/LDA/LDA003-1.p;255;30.007116390;0;3.892110864;255;30.007823129;0;.252744911
./TPTP-v8.2.0/Problems/GEO/GEO080-1.p;0;.235274555;0;.005827572;0;.048682884;0;.030524629
./TPTP-v8.2.0/Problems/LCL/LCL113-1.p;255;30.009023566;255;30.003971369;255;30.007561483;255;30.188377058
./TPTP-v8.2.0/Problems/LCL/LCL305-3.p;255;30.008620592;255;30.004122077;255;30.006687838;255;30.225855677
./TPTP-v8.2.0/Problems/LCL/LCL042-1.p;255;30.009387299;0;.853701603;255;30.007674936;255;30.179922562
./TPTP-v8.2.0/Problems/LCL/LCL114-1.p;255;30.007876350;255;30.003646186;255;30.007490113;255;30.188781946
./TPTP-v8.2.0/Problems/LCL/LCL302-3.p;255;30.007752608;255;30.003669803;255;30.007487655;255;30.289662026
./TPTP-v8.2.0/Problems/LCL/LCL339-10.p;255;30.009230752;255;30.003803416;255;30.009430284;255;30.125509844
./TPTP-v8.2.0/Problems/LCL/LCL746-1.p;255;30.046908046;255;30.004018396;255;30.018268556;255;30.160589476
./TPTP-v8.2.0/Problems/LCL/LCL030-1.p;255;30.007529493;255;30.003696425;255;30.007616438;255;30.188635695
./TPTP-v8.2.0/Problems/LCL/LCL797-1.p;255;30.047118781;255;30.003902972;255;30.008240426;255;30.262121518
./TPTP-v8.2.0/Problems/LCL/LCL045-1.p;255;30.008734189;0;.010278407;255;30.007552892;255;30.136551874
./TPTP-v8.2.0/Problems/GEO/GEO006-3.p;255;30.012189569;0;.006251013;0;3.522778774;0;.031256829
./TPTP-v8.2.0/Problems/LCL/LCL823-1.p;255;30.098308591;255;30.004702861;255;30.008287223;255;30.070937316
./TPTP-v8.2.0/Problems/LCL/LCL417-2.p;255;30.008788490;255;30.003992534;255;30.006951209;255;30.197804145
./TPTP-v8.2.0/Problems/LCL/LCL285-3.p;255;30.007879002;255;30.003401240;255;30.007548893;255;30.241779727
./TPTP-v8.2.0/Problems/LCL/LCL093-1.p;255;30.009242582;255;30.004026010;255;30.006532699;255;30.020825744
./TPTP-v8.2.0/Problems/LCL/LCL192-3.p;255;30.006936337;0;24.830694697;255;30.007169471;255;30.224407627
./TPTP-v8.2.0/Problems/LCL/LCL254-3.p;255;30.007986735;255;30.003825906;255;30.007236619;255;30.244897008
./TPTP-v8.2.0/Problems/LCL/LCL423-1.p;255;30.007542856;255;30.003823015;255;30.008300723;255;30.008794660
./TPTP-v8.2.0/Problems/LCL/LCL384-1.p;255;30.007905335;255;30.003628859;255;30.006731353;255;30.155781086
./TPTP-v8.2.0/Problems/LCL/LCL166-1.p;255;30.009717790;255;30.003764038;255;30.007325924;255;30.007660099
./TPTP-v8.2.0/Problems/LCL/LCL161-1.p;255;30.007619043;0;26.154831757;255;30.008887997;255;30.109484786
./TPTP-v8.2.0/Problems/GEO/GEO057-2.p;0;.268986569;0;.006443639;255;30.009747433;0;.028827150
./TPTP-v8.2.0/Problems/LCL/LCL228-3.p;255;30.009474198;255;30.003825704;255;30.008610113;255;30.261032735
./TPTP-v8.2.0/Problems/LCL/LCL039-1.p;255;30.006814965;255;30.004043727;255;30.007785390;255;30.221604735
./TPTP-v8.2.0/Problems/LCL/LCL245-10.p;255;30.007798659;255;30.003422345;255;30.007380396;255;30.183512725
./TPTP-v8.2.0/Problems/LCL/LCL282-3.p;255;30.007459158;255;30.003562818;255;30.006542783;255;30.244463277
./TPTP-v8.2.0/Problems/LCL/LCL094-1.p;255;30.007550009;255;30.003238042;255;30.007064642;255;30.011036415
./TPTP-v8.2.0/Problems/LCL/LCL195-3.p;255;30.008320439;255;30.004062753;255;30.007612196;255;30.226794033
./TPTP-v8.2.0/Problems/LCL/LCL253-3.p;255;30.008900425;255;30.003185264;255;30.006589448;255;30.240323102
./TPTP-v8.2.0/Problems/GEO/GEO041-3.p;255;30.015639784;0;.018367870;0;1.512305899;0;.033787257
./TPTP-v8.2.0/Problems/LCL/LCL383-1.p;255;30.007698330;255;30.003780070;255;30.006166477;255;30.172754090
./TPTP-v8.2.0/Problems/LCL/LCL424-1.p;255;30.008707890;255;30.003589418;255;30.007930191;255;30.009274796
./TPTP-v8.2.0/Problems/LDA/LDA007-2.p;255;30.007992433;0;3.156664279;255;30.007958515;255;30.136665767
./TPTP-v8.2.0/Problems/GEO/GEO033-3.p;255;30.014095275;0;.017709452;0;.633716409;0;.039898297
./TPTP-v8.2.0/Problems/GEO/GEO019-2.p;0;.494088790;0;.004597099;255;30.010125688;255;30.107148962
./TPTP-v8.2.0/Problems/GEO/GEO019-3.p;0;.254537035;0;.005964896;0;.058552156;0;.028520891
./TPTP-v8.2.0/Problems/LDA/LDA012-1.p;255;30.008495680;255;30.003910476;255;30.010159105;255;30.153357971
./TPTP-v8.2.0/Problems/GEO/GEO057-3.p;0;.217111397;0;.004389021;0;2.385537163;0;.028894632
./TPTP-v8.2.0/Problems/LDA/LDA004-1.p;255;30.006241630;255;30.003235668;255;30.006745848;255;30.144369487
./TPTP-v8.2.0/Problems/LDA/LDA005-2.p;255;30.007771266;255;30.003975836;255;30.008607350;255;30.135893755
./TPTP-v8.2.0/Problems/LDA/LDA014-1.p;255;30.007033653;255;30.003745677;255;30.008345491;255;30.180365797
./TPTP-v8.2.0/Problems/GEO/GEO017-3.p;0;4.753563552;0;.005997497;0;.425796086;0;.030363493
./TPTP-v8.2.0/Problems/LDA/LDA013-1.p;255;30.007837748;255;30.003811782;255;30.009721851;255;30.139768240
./TPTP-v8.2.0/Problems/GEO/GEO065-3.p;0;7.842969310;0;.007535139;0;3.811904034;0;.035032052
./TPTP-v8.2.0/Problems/LDA/LDA007-3.p;255;30.006558191;0;7.125446347;255;30.008457802;255;30.206727389
./TPTP-v8.2.0/Problems/LDA/LDA012-2.p;255;30.006494966;255;30.003885435;255;30.007088315;255;30.137357615
./TPTP-v8.2.0/Problems/GEO/GEO147-1.p;255;30.026293660;0;.014988336;0;24.264328683;0;.036749409
./TPTP-v8.2.0/Problems/LDA/LDA002-1.p;255;30.006500191;255;30.003272011;255;30.006968174;255;30.197606854
./TPTP-v8.2.0/Problems/LDA/LDA005-1.p;255;30.009476376;255;30.003632804;255;30.008120150;255;30.138385617
./TPTP-v8.2.0/Problems/LDA/LDA009-2.p;255;30.007793805;255;30.003200891;255;30.010192958;255;30.161347374
./TPTP-v8.2.0/Problems/LDA/LDA008-1.p;255;30.007319430;255;30.003966832;255;30.008949224;255;30.140347233
./TPTP-v8.2.0/Problems/GEO/GEO022-3.p;0;5.264672370;0;.006321156;255;30.008977784;0;.028692776
./TPTP-v8.2.0/Problems/LDA/LDA006-1.p;255;30.008651617;255;30.004116684;255;30.009636089;255;30.130099712
./TPTP-v8.2.0/Problems/LDA/LDA001-1.p;255;30.006718596;255;30.003925154;255;30.008110314;255;30.211336923
./TPTP-v8.2.0/Problems/LDA/LDA010-1.p;255;30.007385481;255;30.004364861;255;30.009461283;255;30.142374851
./TPTP-v8.2.0/Problems/LDA/LDA011-2.p;255;30.007544933;255;30.004454003;255;30.010166677;255;30.137292986
./TPTP-v8.2.0/Problems/GEO/GEO034-3.p;255;30.014117727;0;1.301044101;255;30.009471751;0;.436220939
./TPTP-v8.2.0/Problems/GEO/GEO035-3.p;0;.271772920;0;.005837623;255;30.009542307;0;.028766567
./TPTP-v8.2.0/Problems/LDA/LDA007-1.p;255;30.007882027;255;30.003620416;255;30.008463446;255;30.144486612
./TPTP-v8.2.0/Problems/LDA/LDA009-1.p;255;30.007416049;255;30.003394634;255;30.010333047;255;30.153635929
./TPTP-v8.2.0/Problems/LDA/LDA008-2.p;255;30.008626751;255;30.004180105;255;30.010288739;255;30.108751261
./TPTP-v8.2.0/Problems/GEO/GEO148-1.p;255;30.015948429;0;.007524889;0;2.494028912;0;.036344477
./TPTP-v8.2.0/Problems/LDA/LDA006-2.p;255;30.006436226;255;30.003910714;255;30.008535837;255;30.150519917
./TPTP-v8.2.0/Problems/LDA/LDA010-2.p;255;30.007425572;255;30.003815351;255;30.009050042;255;30.176159998
./TPTP-v8.2.0/Problems/LDA/LDA011-1.p;255;30.007902569;255;30.003324251;255;30.008888221;255;30.142931419
./TPTP-v8.2.0/Problems/GEO/GEO001-3.p;255;30.014239449;255;30.003798963;255;30.011017022;255;30.073695357
./TPTP-v8.2.0/Problems/GEO/GEO089-1.p;255;30.013275360;255;30.003402942;255;30.016519297;255;30.134772842
./TPTP-v8.2.0/Problems/GEO/GEO010-2.p;255;30.014770648;255;30.004386658;255;30.009255565;255;30.056811364
./TPTP-v8.2.0/Problems/GEO/GEO011-2.p;0;2.027480214;0;.005291547;0;.642452963;0;.030227697
./TPTP-v8.2.0/Problems/GEO/GEO017-2.p;255;30.013431945;255;30.004162019;255;30.010722766;255;30.023495873
./TPTP-v8.2.0/Problems/GEO/GEO046-3.p;255;30.014153576;255;30.004338188;255;30.010050392;0;.044885174
./TPTP-v8.2.0/Problems/GEO/GEO107-1.p;255;30.015792972;255;30.003582275;255;30.012690074;255;30.107083773
./TPTP-v8.2.0/Problems/GEO/GEO062-3.p;255;30.017896447;0;1.484042660;255;30.010438174;0;.042255371
./TPTP-v8.2.0/Problems/GEO/GEO008-3.p;255;30.017863123;255;30.003956410;255;30.009166233;255;30.144643351
./TPTP-v8.2.0/Problems/GEO/GEO109-1.p;255;30.012407142;255;30.004044869;255;30.010954662;255;30.150758194
./TPTP-v8.2.0/Problems/GEO/GEO064-3.p;0;7.829863312;0;.007005624;0;.679038830;0;.032645134
./TPTP-v8.2.0/Problems/GEO/GEO065-2.p;255;30.011325683;255;30.003581352;255;30.009645387;255;30.105408702
./TPTP-v8.2.0/Problems/GEO/GEO086-1.p;255;30.012272942;0;.007621171;0;.120495006;0;.032492709
./TPTP-v8.2.0/Problems/GEO/GEO056-3.p;0;.191377917;0;.019813609;0;.142887185;0;.031459311
./TPTP-v8.2.0/Problems/GEO/GEO062-2.p;255;30.011461031;255;30.003538004;255;30.011470948;255;30.063520911
./TPTP-v8.2.0/Problems/GEO/GEO076-4.p;255;30.013983894;255;30.004158975;255;30.008761726;255;30.033459413
./TPTP-v8.2.0/Problems/GEO/GEO087-1.p;255;30.014773709;255;30.003606937;255;30.015297200;255;30.113750162
./TPTP-v8.2.0/Problems/GEO/GEO073-3.p;255;30.021889395;255;30.004151243;255;30.009306857;255;30.100614225
./TPTP-v8.2.0/Problems/GEO/GEO048-3.p;255;30.014451012;255;30.003499753;255;30.007817296;0;.034055482
./TPTP-v8.2.0/Problems/GEO/GEO016-2.p;0;.449039270;0;.006335706;255;30.009030510;0;.030032591
./TPTP-v8.2.0/Problems/GEO/GEO025-3.p;255;30.010697951;255;30.003512253;255;30.009128428;0;.142563696
./TPTP-v8.2.0/Problems/GEO/GEO059-3.p;255;30.014154630;255;30.003916263;255;30.010507719;0;.031345737
./TPTP-v8.2.0/Problems/GEO/GEO056-2.p;0;.305280123;255;30.004135552;0;25.533919591;0;.030764870
./TPTP-v8.2.0/Problems/GEO/GEO032-3.p;255;30.014364408;0;.021938747;0;5.276731738;255;30.032390176
./TPTP-v8.2.0/Problems/GEO/GEO016-3.p;0;.861089857;0;.005840382;255;30.008809901;0;.031461560
./TPTP-v8.2.0/Problems/GEO/GEO140-1.p;255;30.016475897;255;30.004413309;255;30.010335250;255;30.109984189
./TPTP-v8.2.0/Problems/GEO/GEO022-2.p;255;30.014649684;255;30.004176890;255;30.010020100;255;30.059516103
./TPTP-v8.2.0/Problems/GEO/GEO132-1.p;255;30.018148393;255;30.004196096;255;30.011158197;255;30.110139050
./TPTP-v8.2.0/Problems/GEO/GEO011-3.p;255;30.022230313;0;.006865270;0;4.293376209;0;.033143716
./TPTP-v8.2.0/Problems/GEO/GEO146-1.p;255;30.022988542;0;.009756380;255;30.014453464;0;.037963200
./TPTP-v8.2.0/Problems/GEO/GEO118-1.p;255;30.018205887;0;.377659110;255;30.011128362;255;30.087089393
./TPTP-v8.2.0/Problems/GEO/GEO059-2.p;255;30.014322130;255;30.004064707;255;30.009858439;255;30.038263081
./TPTP-v8.2.0/Problems/GEO/GEO010-3.p;255;30.019281193;255;30.003912918;255;30.009317835;0;.035980435
./TPTP-v8.2.0/Problems/GEO/GEO135-1.p;255;30.021969951;255;30.003170472;255;30.011685270;255;30.173293186
./TPTP-v8.2.0/Problems/GEO/GEO025-2.p;255;30.012423074;255;30.003760321;255;30.007896963;255;30.062913365
./TPTP-v8.2.0/Problems/GEO/GEO149-1.p;255;30.015725179;255;30.003501620;255;30.011439699;255;30.094044106
./TPTP-v8.2.0/Problems/GEO/GEO011-1.p;255;30.012256094;255;30.004302073;255;30.010202083;255;30.044835212
./TPTP-v8.2.0/Problems/GEO/GEO081-1.p;255;30.012986685;0;.020850728;0;3.056874473;255;30.032626454
./TPTP-v8.2.0/Problems/GEO/GEO048-2.p;255;30.012499523;255;30.004137213;255;30.011578978;255;30.042456354
./TPTP-v8.2.0/Problems/GEO/GEO124-1.p;255;30.020238844;255;30.003741648;255;30.012289684;255;30.129801605
./TPTP-v8.2.0/Problems/GEO/GEO055-3.p;0;.060153623;0;2.787474861;0;.052402308;0;.030362559
./TPTP-v8.2.0/Problems/GEO/GEO018-3.p;0;10.486209376;0;9.259956238;255;30.008909379;0;.032030335
./TPTP-v8.2.0/Problems/GEO/GEO034-2.p;255;30.013173572;255;30.004018157;255;30.010111491;255;30.043607966
./TPTP-v8.2.0/Problems/GEO/GEO007-1.p;255;30.012198775;255;30.003258680;255;30.009787301;255;30.084058786
./TPTP-v8.2.0/Problems/GEO/GEO033-2.p;255;30.012224305;255;30.003928427;255;30.009416920;255;30.071231421
./TPTP-v8.2.0/Problems/GEO/GEO079-1.p;0;.032184700;0;.014215502;0;.029434794;0;.027956292
./TPTP-v8.2.0/Problems/GEO/GEO020-3.p;0;.886153470;0;.006836079;0;.062919658;0;.031131970
./TPTP-v8.2.0/Problems/GEO/GEO009-1.p;255;30.013178120;255;30.003300282;255;30.010895084;255;30.102379328
./TPTP-v8.2.0/Problems/GEO/GEO018-2.p;0;16.165308557;0;.045284664;255;30.010955498;255;30.041919379
./TPTP-v8.2.0/Problems/GEO/GEO041-2.p;255;30.011977408;255;30.003252522;255;30.010708172;255;30.121531530
./TPTP-v8.2.0/Problems/GEO/GEO035-2.p;0;.275646265;0;.004533325;255;30.009974413;0;.028292931
./TPTP-v8.2.0/Problems/GEO/GEO046-2.p;255;30.010866765;255;30.004324714;255;30.010237734;255;30.050814154
./TPTP-v8.2.0/Problems/GEO/GEO091-1.p;255;30.012856018;255;30.003837520;255;30.010218325;255;30.187267148
./TPTP-v8.2.0/Problems/GEO/GEO117-1.p;255;30.020344209;0;.130624024;0;4.273583197;255;30.067973762
