file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;meancop_res;meancop_time;mbqi_res;mbqi_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/GEO/GEO035-2.p;0;.254067501;255;30.006185535;0;.004706645;255;30.009347881;0;.027094021
./TPTP-v8.2.0/Problems/GEO/GEO049-3.p;255;30.017865023;255;30.005968344;255;30.003756755;255;30.008603710;255;30.132204368
./TPTP-v8.2.0/Problems/GEO/GEO010-1.p;255;30.011371915;255;30.005273704;255;30.002964462;255;30.007827956;255;30.017552452
./TPTP-v8.2.0/Problems/GEO/GEO133-1.p;255;30.016295777;255;30.006698997;255;30.003308097;255;30.013664202;255;30.102351594
./TPTP-v8.2.0/Problems/GEO/GEO141-1.p;255;30.018512258;255;30.005792400;255;30.003370080;255;30.009688921;255;30.076939559
./TPTP-v8.2.0/Problems/GEO/GEO007-3.p;255;30.018091449;255;30.006052100;255;30.004176334;255;30.010989742;0;.037922422
./TPTP-v8.2.0/Problems/GEO/GEO040-3.p;255;30.015194865;255;30.005602250;255;30.003721539;255;30.011220706;255;30.026252822
./TPTP-v8.2.0/Problems/GEO/GEO063-2.p;255;30.011899651;255;30.008767285;255;30.004007058;255;30.009629778;255;30.038620052
./TPTP-v8.2.0/Problems/GEO/GEO077-4.p;255;30.013633941;255;30.006250660;255;30.004161989;255;30.008666033;255;30.030695291
./TPTP-v8.2.0/Problems/GEO/GEO009-3.p;255;30.017159408;255;30.004436399;255;30.003985799;255;30.009249690;255;30.104870269
./TPTP-v8.2.0/Problems/GEO/GEO064-2.p;255;30.012486389;255;30.005585226;255;30.003075563;255;30.008574576;255;30.055167963
./TPTP-v8.2.0/Problems/GEO/GEO063-3.p;255;30.017593137;255;30.007868807;255;30.003871429;255;30.009001214;0;.036544731
./TPTP-v8.2.0/Problems/GEO/GEO024-3.p;255;30.011626011;255;30.005966784;0;10.729034739;255;30.009668916;0;.448593881
./TPTP-v8.2.0/Problems/GEO/GEO015-3.p;0;.575470825;255;30.005649992;0;.005944402;255;30.010385868;255;30.049211343
./TPTP-v8.2.0/Problems/GEO/GEO002-4.p;255;30.007495908;255;30.006364121;255;30.004288455;255;30.008605377;255;30.009141119
./TPTP-v8.2.0/Problems/GEO/GEO021-3.p;0;1.162026361;0;.255896164;0;8.012020347;0;6.501090727;0;.028785248
./TPTP-v8.2.0/Problems/GEO/GEO067-3.p;255;30.019546138;255;30.005979902;0;.009697020;255;30.009218487;0;.045407556
./TPTP-v8.2.0/Problems/GEO/GEO054-3.p;0;.039846656;0;.034966595;0;.005611121;0;.047171026;0;.028688105
./TPTP-v8.2.0/Problems/GEO/GEO088-1.p;255;30.012104921;255;30.005463515;255;30.003936874;255;30.011437897;255;30.137656840
./TPTP-v8.2.0/Problems/GEO/GEO051-3.p;255;30.019558374;255;30.006213886;255;30.004680472;255;30.009092989;0;.033138492
./TPTP-v8.2.0/Problems/GEO/GEO099-1.p;255;30.011801509;255;30.005543616;255;30.004100971;255;30.010654489;255;30.146015845
./TPTP-v8.2.0/Problems/GEO/GEO040-2.p;255;30.010270313;255;30.005661406;255;30.003270755;255;30.010090728;0;.147661783
./TPTP-v8.2.0/Problems/GEO/GEO038-2.p;255;30.013438044;255;30.006153884;0;.004764118;255;30.010315700;0;.029336693
./TPTP-v8.2.0/Problems/GEO/GEO027-3.p;255;30.013880108;255;30.005841279;0;.014920929;255;30.009561473;0;.028881049
./TPTP-v8.2.0/Problems/GEO/GEO085-1.p;255;30.012388048;0;.144312009;0;.006779285;0;13.746696925;0;.030540627
./TPTP-v8.2.0/Problems/GEO/GEO090-1.p;255;30.010834906;255;30.005299487;255;30.003592723;255;30.010863208;255;30.046150730
./TPTP-v8.2.0/Problems/GEO/GEO119-1.p;255;30.019349297;255;30.005924212;255;30.003785167;255;30.014269467;255;30.132756780
./TPTP-v8.2.0/Problems/GEO/GEO058-3.p;255;30.013893913;255;30.005663784;255;30.003990015;255;30.010242238;0;.119456121
./TPTP-v8.2.0/Problems/GEO/GEO073-1.p;255;30.013952192;255;30.004999296;255;30.004155828;255;30.009688173;255;30.069973251
./TPTP-v8.2.0/Problems/GEO/GEO069-3.p;255;30.019848048;255;30.012113910;255;30.003797826;255;30.008838768;0;.039901406
./TPTP-v8.2.0/Problems/GEO/GEO047-2.p;255;30.013631442;255;30.007846721;255;30.004070322;255;30.010263280;255;30.043681929
./TPTP-v8.2.0/Problems/GEO/GEO014-2.p;0;.069159366;0;.034533022;0;.004788467;0;.240533045;0;.159190300
./TPTP-v8.2.0/Problems/GEO/GEO011-4.p;0;1.892894999;0;.618416141;0;.004721505;0;.029954409;0;.027041197
./TPTP-v8.2.0/Problems/GEO/GEO003-2.p;255;30.012094668;255;30.005957536;0;.095628104;255;30.010162636;255;30.063465519
./TPTP-v8.2.0/Problems/GEO/GEO011-5.p;0;.341648277;0;.050906620;0;.003199372;0;.038999860;0;.026320856
./TPTP-v8.2.0/Problems/GEO/GEO008-1.p;255;30.013579193;255;30.006012919;255;30.004170863;255;30.011128069;255;30.036839312
./TPTP-v8.2.0/Problems/GEO/GEO002-3.p;0;.325589246;0;.034505891;0;.006534168;0;4.034516441;0;.029823826
./TPTP-v8.2.0/Problems/GEO/GEO052-3.p;255;30.019396499;255;30.005021231;255;30.003666106;255;30.009345822;0;.035920321
./TPTP-v8.2.0/Problems/GEO/GEO006-1.p;255;30.010982889;255;30.005724488;255;30.004054426;255;30.010787219;255;30.043520529
./TPTP-v8.2.0/Problems/GEO/GEO038-3.p;255;30.014081678;255;30.005736764;0;.005043665;255;30.010053301;0;.031922906
./TPTP-v8.2.0/Problems/GEO/GEO029-3.p;255;30.011222582;255;30.006723214;255;30.003265363;255;30.008458749;0;.032490532
./TPTP-v8.2.0/Problems/GEO/GEO032-2.p;255;30.012960214;255;30.006285638;255;30.003734482;255;30.016340479;255;30.021708085
./TPTP-v8.2.0/Problems/GEO/GEO066-3.p;0;7.137526143;255;30.005066395;0;.006309590;0;.210765175;0;.035841158
./TPTP-v8.2.0/Problems/GEO/GEO054-2.p;0;.057811088;0;.035226591;0;.004989173;0;.036086176;0;.030387911
./TPTP-v8.2.0/Problems/GEO/GEO049-2.p;255;30.013357112;255;30.006142901;255;30.004013599;255;30.012312342;255;30.063944623
./TPTP-v8.2.0/Problems/GEO/GEO125-1.p;255;30.016921459;255;30.005667611;255;30.004236778;255;30.016772490;255;30.071475907
./TPTP-v8.2.0/Problems/GEO/GEO001-1.p;255;30.012972891;255;30.005932924;255;30.002797499;255;30.010661975;255;30.055624660
./TPTP-v8.2.0/Problems/GEO/GEO082-1.p;255;30.011805666;255;30.005773649;0;.015766774;255;30.008875264;0;2.345815372
./TPTP-v8.2.0/Problems/GEO/GEO012-3.p;255;30.022645187;255;30.005789119;255;30.003401620;255;30.008754964;255;30.090096573
./TPTP-v8.2.0/Problems/GEO/GEO036-3.p;255;30.015569391;255;30.006868915;0;.006540217;255;30.008520800;255;30.068680547
./TPTP-v8.2.0/Problems/GEO/GEO094-1.p;255;30.009454113;255;30.005334516;255;30.003187625;255;30.008722405;255;30.103488428
./TPTP-v8.2.0/Problems/GEO/GEO015-2.p;0;1.195983967;255;30.005614358;0;.058810221;255;30.009905992;255;30.027363043
./TPTP-v8.2.0/Problems/GEO/GEO093-1.p;255;30.011011663;255;30.005827637;255;30.003506772;255;30.010714559;255;30.104901644
./TPTP-v8.2.0/Problems/GEO/GEO043-2.p;255;30.013510162;255;30.008388209;255;30.004175058;255;30.010147589;255;30.025598058
./TPTP-v8.2.0/Problems/COL/COL115-2.p;0;.029687500;0;.028336382;0;.003351796;0;.072147637;0;.054926804
./TPTP-v8.2.0/Problems/GEO/GEO128-1.p;255;30.015155901;255;30.004871380;255;30.004030577;255;30.010660487;255;30.159388352
./TPTP-v8.2.0/Problems/GEO/GEO044-2.p;255;30.013024158;255;30.009490584;255;30.004033399;255;30.008740425;255;30.034705577
./TPTP-v8.2.0/Problems/COL/COL112-2.p;0;.028524647;0;.027266961;0;.003950684;0;.030231566;0;.029267178
./TPTP-v8.2.0/Problems/GEO/GEO126-1.p;255;30.017555698;255;30.006917960;255;30.004233627;255;30.012427114;255;30.069323501
./TPTP-v8.2.0/Problems/GEO/GEO002-1.p;255;30.012359082;255;30.006080352;255;30.003307709;255;30.012302130;255;30.028822803
./TPTP-v8.2.0/Problems/GEO/GEO044-3.p;255;30.014873518;255;30.006501444;0;.019529721;255;30.008728153;255;30.025568037
./TPTP-v8.2.0/Problems/GEO/GEO036-2.p;255;30.010473017;255;30.006152857;255;30.003887980;255;30.014932554;255;30.083230831
./TPTP-v8.2.0/Problems/GEO/GEO005-1.p;255;30.011691248;255;30.005598838;255;30.003842216;255;30.010370708;255;30.094048134
./TPTP-v8.2.0/Problems/GEO/GEO031-2.p;255;30.011374023;255;30.005635973;255;30.003456599;255;30.009978422;255;30.059886072
./TPTP-v8.2.0/Problems/GEO/GEO026-3.p;255;30.014335463;255;30.006801792;0;.094199242;255;30.008611410;0;.048966362
./TPTP-v8.2.0/Problems/GEO/GEO121-1.p;255;30.019619963;255;30.006454006;255;30.003895879;255;30.011195192;255;30.086264206
./TPTP-v8.2.0/Problems/GEO/GEO020-2.p;255;30.011839156;255;30.005495539;255;30.003308235;255;30.008516610;255;30.036437588
./TPTP-v8.2.0/Problems/GEO/GEO031-3.p;255;30.016044018;255;30.005863231;255;30.004392707;255;30.011254601;255;30.024267881
./TPTP-v8.2.0/Problems/GEO/GEO137-1.p;255;30.013465145;255;30.006255509;255;30.003646439;255;30.021214964;255;30.068772118
./TPTP-v8.2.0/Problems/GEO/GEO003-3.p;255;30.014187117;255;30.004635181;0;.005863348;255;30.008913260;255;30.019873671
./TPTP-v8.2.0/Problems/GEO/GEO027-2.p;255;30.011290572;255;30.005571132;255;30.002871610;255;30.008315911;255;30.041569676
./TPTP-v8.2.0/Problems/GEO/GEO013-1.p;255;30.014678517;255;30.005206797;255;30.003696657;255;30.008937427;255;30.037526446
./TPTP-v8.2.0/Problems/GEO/GEO053-3.p;255;30.020860449;255;30.006347175;0;3.217286156;255;30.009201511;0;.036152404
./TPTP-v8.2.0/Problems/GEO/GEO139-1.p;255;30.021492350;255;30.006032354;255;30.003408558;255;30.008740619;255;30.089041101
./TPTP-v8.2.0/Problems/GEO/GEO029-2.p;255;30.010795451;255;30.006577974;255;30.003759164;255;30.009841047;255;30.065717991
./TPTP-v8.2.0/Problems/GEO/GEO142-1.p;255;30.016558310;255;30.006566533;255;30.003932256;255;30.014364260;255;30.055190749
./TPTP-v8.2.0/Problems/GEO/GEO043-3.p;255;30.017351788;255;30.005008106;255;30.003950687;255;30.008596456;255;30.014472598
./TPTP-v8.2.0/Problems/GEO/GEO067-2.p;255;30.012696300;255;30.004293331;255;30.003736623;255;30.009881544;255;30.013861539
./TPTP-v8.2.0/Problems/GEO/GEO112-1.p;255;30.012381633;255;30.006249020;0;.279644215;255;30.010691864;0;1.118007747
./TPTP-v8.2.0/Problems/GEO/GEO003-1.p;255;30.011426647;255;30.006216780;0;.146679874;255;30.008790602;255;30.051903548
./TPTP-v8.2.0/Problems/GEO/GEO060-2.p;255;30.013137868;255;30.005612561;255;30.003372043;255;30.009398346;255;30.052158734
./TPTP-v8.2.0/Problems/GEO/GEO028-3.p;255;30.012158321;255;30.005697590;255;30.003107312;255;30.009854228;0;.035262227
./TPTP-v8.2.0/Problems/GEO/GEO001-4.p;255;30.006355296;255;30.005697748;255;30.003593116;255;30.007695164;255;30.009514652
./TPTP-v8.2.0/Problems/GEO/GEO004-1.p;255;30.012357162;255;30.004279292;255;30.003619112;255;30.008774681;255;30.022274245
./TPTP-v8.2.0/Problems/GEO/GEO030-2.p;255;30.010484054;255;30.006072251;255;30.004275312;255;30.011217541;255;30.041318298
./TPTP-v8.2.0/Problems/GEO/GEO120-1.p;255;30.018718948;255;30.005803137;255;30.004272559;255;30.010989626;255;30.128552200
./TPTP-v8.2.0/Problems/GEO/GEO013-3.p;255;30.022392401;255;30.005882672;0;.098839940;255;30.008331368;255;30.086525275
./TPTP-v8.2.0/Problems/GEO/GEO127-1.p;255;30.015775443;255;30.005611818;255;30.003708405;255;30.011514266;255;30.103389408
./TPTP-v8.2.0/Problems/GEO/GEO068-3.p;255;30.021303239;255;30.005297678;255;30.004025377;255;30.008646087;0;.038874159
./TPTP-v8.2.0/Problems/COL/COL120-2.p;0;.027919028;255;30.005702062;0;.004811768;0;.027163265;0;.026292570
./TPTP-v8.2.0/Problems/GEO/GEO037-2.p;255;30.012556097;255;30.005549113;255;30.004091443;255;30.010716140;255;30.036860376
./TPTP-v8.2.0/Problems/GEO/GEO045-2.p;255;30.012362352;255;30.006400145;255;30.004046735;255;30.012752508;255;30.031716994
./TPTP-v8.2.0/Problems/COL/COL002-1.p;0;17.205534044;0;1.134806121;0;.004625692;255;30.008811213;255;30.023370304
./TPTP-v8.2.0/Problems/COL/COL085-1.p;255;.010963633;255;.010062407;0;.004187780;1;.028785231;1;.029455360
./TPTP-v8.2.0/Problems/GEO/GEO039-2.p;255;30.012452781;255;30.005903365;255;30.003819678;255;30.011919610;255;30.056872603
./TPTP-v8.2.0/Problems/COL/COL045-1.p;0;.206735124;0;.037558994;0;.003117149;255;30.007127020;255;30.098919781
./TPTP-v8.2.0/Problems/GEO/GEO152-1.p;255;30.016649160;255;30.006978589;255;30.004267808;255;30.012631250;255;30.100519652
./TPTP-v8.2.0/Problems/GEO/GEO083-1.p;255;30.009949509;255;30.006073319;255;30.004183364;255;30.011141341;0;.033677280
./TPTP-v8.2.0/Problems/GEO/GEO042-2.p;255;30.012771622;255;30.009412998;255;30.004004477;255;30.009378110;255;30.073898790
./TPTP-v8.2.0/Problems/GEO/GEO021-2.p;0;10.197605276;255;30.006649391;0;.046642434;255;30.009314770;255;30.124364365
./TPTP-v8.2.0/Problems/GEO/GEO092-1.p;255;30.012094233;255;30.005143855;255;30.003187919;255;30.010801292;255;30.140119095
./TPTP-v8.2.0/Problems/GEO/GEO030-3.p;255;30.013193300;255;30.004261530;0;1.078919999;255;30.007684972;0;7.952331344
./TPTP-v8.2.0/Problems/GEO/GEO095-1.p;255;30.012977475;255;30.006229705;255;30.003382285;255;30.010982400;255;30.130606397
./TPTP-v8.2.0/Problems/GEO/GEO070-2.p;255;30.012711714;255;30.008126196;255;30.004070992;255;30.009431103;255;30.104925572
./TPTP-v8.2.0/Problems/GEO/GEO045-3.p;255;30.016753774;255;30.006214162;0;28.431373351;255;30.008581586;0;.031346164
./TPTP-v8.2.0/Problems/GEO/GEO002-2.p;255;30.009820379;255;30.005834210;255;30.003266019;255;30.007241528;255;30.060609837
./TPTP-v8.2.0/Problems/COL/COL103-2.p;0;.029229293;0;.031891798;0;.004363215;0;.027535835;0;.027622948
./TPTP-v8.2.0/Problems/GEO/GEO068-2.p;255;30.014076210;255;30.006586157;255;30.003823388;255;30.009591895;255;30.040328721
./TPTP-v8.2.0/Problems/GEO/GEO084-1.p;255;30.009747890;255;30.006524423;255;30.004020464;255;30.012839031;255;30.224540708
./TPTP-v8.2.0/Problems/COL/COL104-2.p;0;.116365205;0;.030894030;0;.004292252;0;.049084769;0;.027674399
./TPTP-v8.2.0/Problems/COL/COL021-1.p;0;.182964257;0;.044447890;0;.004029955;255;30.007720549;255;30.013141872
./TPTP-v8.2.0/Problems/COL/COL113-1.p;0;.966708516;0;13.328595910;0;.020737493;255;30.013649701;255;30.192195068
./TPTP-v8.2.0/Problems/GEO/GEO070-3.p;255;30.021545663;255;30.004287862;255;30.003527811;255;30.008865406;255;30.120708404
./TPTP-v8.2.0/Problems/GEO/GEO066-2.p;255;30.012175771;255;30.005389193;255;30.003601135;255;30.011156856;255;30.037814338
./TPTP-v8.2.0/Problems/COL/COL039-1.p;255;30.008085754;0;1.750614082;0;.120179652;255;30.008494483;255;30.017357299
./TPTP-v8.2.0/Problems/GEO/GEO143-1.p;255;30.017136896;255;30.006269522;255;30.003491925;255;30.010667665;255;30.134821144
./TPTP-v8.2.0/Problems/GEO/GEO042-3.p;255;30.013846849;255;30.005151112;255;30.003767708;255;30.008057040;255;30.018884854
./TPTP-v8.2.0/Problems/GEO/GEO053-2.p;255;30.011490947;255;30.006540859;255;30.004068257;255;30.012225630;255;30.039427411
./TPTP-v8.2.0/Problems/GEO/GEO138-1.p;255;30.013912259;255;30.005781574;255;30.003443501;255;30.011205556;255;30.070659551
./TPTP-v8.2.0/Problems/GEO/GEO039-3.p;255;30.012144770;255;30.005743120;255;30.003567895;255;30.008277027;255;30.023359432
./TPTP-v8.2.0/Problems/GEO/GEO144-1.p;255;30.014331426;255;30.006635791;255;30.004208893;255;30.010399171;255;30.061869616
./TPTP-v8.2.0/Problems/COL/COL070-1.p;255;30.007023950;255;30.005941841;0;.005546379;255;30.006983391;255;30.011657584
./TPTP-v8.2.0/Problems/GEO/GEO028-2.p;255;30.010580423;255;30.006883891;255;30.003617155;255;30.007719211;255;30.031572345
./TPTP-v8.2.0/Problems/COL/COL105-1.p;0;9.969168475;255;30.006343046;0;.021467372;255;30.016975786;0;.083298831
./TPTP-v8.2.0/Problems/COL/COL030-1.p;0;27.894426715;0;.625041863;0;.005669182;255;30.007415190;255;30.048709676
./TPTP-v8.2.0/Problems/GEO/GEO136-1.p;255;30.017542127;255;30.006681110;255;30.003516175;255;30.012708703;255;30.091993122
./TPTP-v8.2.0/Problems/GEO/GEO037-3.p;255;30.015274654;255;30.005671307;255;30.004003670;255;30.008780206;255;30.019306081
./TPTP-v8.2.0/Problems/COL/COL093-1.p;255;30.015426889;255;30.006103346;255;30.004154193;255;30.009051961;0;.056123598
./TPTP-v8.2.0/Problems/COL/COL114-1.p;255;30.059058255;255;30.007136237;0;.020913466;255;30.010162601;0;.085316608
./TPTP-v8.2.0/Problems/GEO/GEO026-2.p;255;30.010250608;255;30.005905947;255;30.004099241;255;30.008932604;255;30.069322503
./TPTP-v8.2.0/Problems/GEO/GEO012-1.p;255;30.012059304;255;30.005954266;255;30.003800652;255;30.010125381;255;30.019338396
./TPTP-v8.2.0/Problems/COL/COL053-1.p;0;.073996152;0;.169097334;0;.004297903;255;30.008578523;255;30.010679060
./TPTP-v8.2.0/Problems/COL/COL079-1.p;255;30.008121854;255;30.008261381;255;30.003339564;255;30.010160481;255;30.076379662
./TPTP-v8.2.0/Problems/COL/COL113-2.p;0;.027991877;0;.030242540;0;.004760895;0;.030842807;0;.031871266
./TPTP-v8.2.0/Problems/COL/COL054-1.p;0;6.804971201;0;1.956575346;0;.004542450;255;30.009166560;255;30.012816472
./TPTP-v8.2.0/Problems/COL/COL121-2.p;255;30.006924209;0;.046442322;0;7.158175345;0;.163524812;0;.037811816
./TPTP-v8.2.0/Problems/COL/COL121-1.p;255;30.049692218;255;30.006708888;255;30.003797207;255;30.015236214;255;30.162207706
./TPTP-v8.2.0/Problems/COL/COL044-2.p;255;30.007403877;255;30.007730098;255;30.003574352;255;30.005943150;255;30.046536668
./TPTP-v8.2.0/Problems/COL/COL064-7.p;255;30.008444935;255;30.007713628;255;30.003844102;255;30.008780236;255;30.039520914
./TPTP-v8.2.0/Problems/COL/COL095-2.p;255;30.037257822;255;30.006126066;255;30.003762445;255;30.012028143;255;30.158959227
./TPTP-v8.2.0/Problems/COL/COL060-3.p;255;30.007406704;255;30.006936805;0;9.970398322;255;30.008037921;255;30.015825019
./TPTP-v8.2.0/Problems/COL/COL077-1.p;255;30.008396497;255;30.006262758;255;30.004061100;255;30.008129954;255;30.029959156
./TPTP-v8.2.0/Problems/COL/COL043-2.p;255;30.007998113;255;30.007447650;255;30.003003736;255;30.007217256;255;30.064789934
./TPTP-v8.2.0/Problems/COL/COL003-8.p;255;30.007954777;255;30.006766147;255;30.003553848;255;30.007934353;255;30.073204601
./TPTP-v8.2.0/Problems/COL/COL102-2.p;0;.111689726;0;.032346710;0;.005149847;0;.058169175;0;.027610015
./TPTP-v8.2.0/Problems/COL/COL013-1.p;0;.036785868;0;.033452893;0;.004178119;255;30.007624498;255;30.021636350
./TPTP-v8.2.0/Problems/COL/COL003-10.p;255;30.007515613;255;30.006647914;255;30.004407088;255;30.009472563;255;30.053899329
./TPTP-v8.2.0/Problems/COL/COL037-1.p;255;30.008155754;255;30.006848446;0;7.709755477;255;30.007006165;255;30.110834359
./TPTP-v8.2.0/Problems/COL/COL092-2.p;255;30.030431908;255;30.005597267;255;30.004027400;255;30.010018874;255;30.094697135
./TPTP-v8.2.0/Problems/COL/COL042-1.p;255;30.008289420;255;30.007101464;255;30.003778927;255;30.007209379;255;30.011276779
./TPTP-v8.2.0/Problems/COL/COL014-1.p;0;.033522075;0;.035390679;0;.003675775;255;30.008338652;255;30.010023607
./TPTP-v8.2.0/Problems/COL/COL076-2.p;255;30.007760678;255;30.006936042;255;30.004206360;255;30.010294105;255;30.035649657
./TPTP-v8.2.0/Problems/COL/COL031-1.p;0;.981276772;0;.037153239;0;.004696383;255;30.009134487;255;30.021323726
./TPTP-v8.2.0/Problems/COL/COL083-1.p;255;.011041534;255;.011066945;0;.003955623;1;.026047351;1;.029197561
./TPTP-v8.2.0/Problems/COL/COL094-1.p;255;30.016436997;255;30.005740729;255;30.003697578;255;30.008237438;255;30.048369381
./TPTP-v8.2.0/Problems/COL/COL006-5.p;255;30.005991212;255;30.007558158;255;30.003315607;255;30.006335874;255;30.116915417
./TPTP-v8.2.0/Problems/COL/COL084-1.p;255;.010690684;255;.010695004;0;.004096177;1;.026528034;1;.028657865
./TPTP-v8.2.0/Problems/COL/COL114-2.p;0;.029795758;255;30.004852121;0;.004452496;0;.028732797;0;.026981956
./TPTP-v8.2.0/Problems/COL/COL105-2.p;0;.026341019;255;30.005170638;0;.005348242;0;.029049835;0;.029035115
./TPTP-v8.2.0/Problems/COL/COL055-1.p;0;.354459021;0;.034752807;0;.004204530;0;4.386176329;0;.029106886
./TPTP-v8.2.0/Problems/COL/COL003-2.p;255;30.008762807;255;30.007453405;255;30.003729581;255;30.007203973;255;30.063969357
./TPTP-v8.2.0/Problems/COL/COL102-1.p;255;30.057250377;255;30.006683902;255;30.003963543;255;30.017441392;0;.086124826
./TPTP-v8.2.0/Problems/COL/COL044-8.p;255;30.006326320;255;30.006734697;255;30.003531448;255;30.008035309;255;30.052050280
./TPTP-v8.2.0/Problems/COL/COL026-1.p;255;30.007788578;255;30.007203605;0;.007813523;255;30.007312444;255;30.015014865
./TPTP-v8.2.0/Problems/COL/COL078-2.p;255;30.007381879;255;30.007258563;255;30.003992103;255;30.008692669;255;30.023173170
./TPTP-v8.2.0/Problems/COL/COL003-3.p;255;30.007805089;255;30.007335168;0;5.765677909;255;30.006854721;255;30.081718139
./TPTP-v8.2.0/Problems/COL/COL103-1.p;0;.179942202;0;.496100372;0;.020730069;0;12.280367856;0;.077168021
./TPTP-v8.2.0/Problems/COL/COL052-2.p;255;30.008260014;255;30.007771256;0;.008511112;255;30.011468316;255;30.013750442
./TPTP-v8.2.0/Problems/COL/COL101-2.p;0;.029568699;0;.029737024;0;.004035725;0;.025441692;0;.024715472
./TPTP-v8.2.0/Problems/COL/COL015-1.p;0;.163245343;0;.039727240;0;.004208770;255;30.008529329;255;30.061586484
./TPTP-v8.2.0/Problems/COL/COL044-9.p;255;30.005813550;255;30.006955219;255;30.003712704;255;30.007971222;255;30.049019678
./TPTP-v8.2.0/Problems/COL/COL002-2.p;255;30.008543928;0;10.026247059;0;.534881022;255;30.009193510;255;30.126067860
./TPTP-v8.2.0/Problems/COL/COL004-3.p;255;30.006435211;255;30.007633608;255;30.003576016;255;30.007368445;255;30.243652736
./TPTP-v8.2.0/Problems/COL/COL012-1.p;0;.036350703;0;.034362197;0;.003958963;255;30.008448025;255;30.010558603
./TPTP-v8.2.0/Problems/COL/COL006-4.p;255;30.007478726;255;30.007212063;255;30.003962648;255;30.007246663;255;30.146547295
./TPTP-v8.2.0/Problems/COL/COL060-2.p;255;30.007436316;255;30.007488928;255;30.003852835;255;30.008014171;255;30.013654765
./TPTP-v8.2.0/Problems/COL/COL003-20.p;255;30.007605196;255;30.007035575;255;30.003993363;255;30.007340090;255;30.016388244
./TPTP-v8.2.0/Problems/COL/COL115-1.p;255;30.066815851;255;30.007284540;0;.020908294;255;30.009723791;255;30.173333138
./TPTP-v8.2.0/Problems/COL/COL043-3.p;255;30.007599511;255;30.007331482;255;30.003495861;255;30.006946344;255;30.026866038
./TPTP-v8.2.0/Problems/COL/COL112-1.p;255;30.080472268;255;30.006602581;0;.021170452;255;30.013961314;255;30.177647506
./TPTP-v8.2.0/Problems/COL/COL063-6.p;255;30.006204466;255;30.006838266;255;30.004328167;255;30.008537224;255;30.025513098
./TPTP-v8.2.0/Problems/COL/COL003-9.p;255;30.007838482;255;30.007037511;255;30.003769342;255;30.007114637;255;30.080390598
./TPTP-v8.2.0/Problems/COL/COL044-10.p;255;30.006822073;255;30.006675144;255;30.003609733;255;30.007740471;255;30.057219677
./TPTP-v8.2.0/Problems/COL/COL044-1.p;255;30.008299634;255;30.007584955;0;2.970882711;255;30.008388494;255;30.013892745
./TPTP-v8.2.0/Problems/COL/COL061-1.p;255;30.007018524;255;30.006560459;255;30.002965034;255;30.008534884;255;30.014671644
./TPTP-v8.2.0/Problems/COL/COL066-1.p;255;30.007479018;255;30.007620959;255;30.003788058;255;30.007032402;255;30.043716018
./TPTP-v8.2.0/Problems/COL/COL044-3.p;255;30.007644740;255;30.007491114;255;30.004179487;255;30.007903446;255;30.074886700
./TPTP-v8.2.0/Problems/COL/COL120-1.p;255;30.044938301;255;30.006176348;0;.020605634;255;30.018314203;0;.080484562
./TPTP-v8.2.0/Problems/COL/COL064-6.p;255;30.007392986;255;30.007309753;255;30.004550141;255;30.008216839;255;30.043159613
./TPTP-v8.2.0/Problems/COL/COL029-1.p;0;.029795447;0;.031423743;0;.005252279;255;30.008351719;255;30.012081491
./TPTP-v8.2.0/Problems/COL/COL061-3.p;255;30.008406481;255;30.009145678;0;9.905922933;255;30.008469308;255;30.061932692
./TPTP-v8.2.0/Problems/COL/COL092-1.p;255;30.015437268;255;30.005297376;255;30.003626111;255;30.008512761;0;.050302446
./TPTP-v8.2.0/Problems/COL/COL079-2.p;255;30.007018466;255;30.006431676;255;30.003228738;255;30.007628891;255;30.014065453
./TPTP-v8.2.0/Problems/COL/COL042-2.p;255;30.008298314;255;30.007475499;0;4.684240590;255;30.008091442;255;30.067325823
./TPTP-v8.2.0/Problems/COL/COL036-1.p;255;30.007905765;255;30.006809459;255;30.004037673;255;30.005818259;255;30.047604970
./TPTP-v8.2.0/Problems/COL/COL042-8.p;255;30.007365184;255;30.008188894;255;30.003247676;255;30.007037980;255;30.011035441
./TPTP-v8.2.0/Problems/COL/COL020-1.p;0;5.889354430;0;.968613270;0;.005203428;255;30.008081646;255;30.054520380
./TPTP-v8.2.0/Problems/COL/COL064-4.p;255;30.008211455;255;30.008219940;255;30.004177695;255;30.007864693;255;30.145151937
./TPTP-v8.2.0/Problems/COL/COL095-1.p;255;30.015654330;255;30.006370163;255;30.003814705;255;30.007961548;255;30.145791600
./TPTP-v8.2.0/Problems/COL/COL038-1.p;255;30.007904418;255;30.007402105;255;30.003080017;255;30.008402607;255;30.019374878
./TPTP-v8.2.0/Problems/COL/COL064-11.p;255;30.006737325;255;30.007744734;255;30.003144549;255;30.007208934;255;30.023725051
./TPTP-v8.2.0/Problems/COL/COL016-1.p;0;.040254042;0;.042037063;0;.005036703;255;30.007417405;255;30.016210158
./TPTP-v8.2.0/Problems/COL/COL066-3.p;255;30.007156592;255;30.007707986;255;30.004404406;255;30.008218319;255;30.134989906
./TPTP-v8.2.0/Problems/COL/COL043-1.p;255;30.007687767;255;30.008110760;255;30.004166722;255;30.006684900;255;30.016299320
